ADV,LAT,LON,TIME,WIND,PR,STAT
1,25.00,157.00,10/04/00Z,85,-,TYPHOON-2
2,25.00,156.00,10/04/06Z,90,-,TYPHOON-2
3,25.00,154.80,10/04/12Z,100,-,TYPHOON-3
4,25.10,153.50,10/04/18Z,90,-,TYPHOON-2
5,25.20,152.30,10/05/00Z,90,-,TYPHOON-2
6,25.10,150.60,10/05/06Z,90,-,TYPHOON-2
7,25.10,149.30,10/05/12Z,90,-,TYPHOON-2
8,25.00,148.30,10/05/18Z,90,-,TYPHOON-2
9,25.10,147.40,10/06/00Z,80,-,TYPHOON-1
10,25.90,146.50,10/06/06Z,75,-,TYPHOON-1
11,26.80,146.40,10/06/12Z,75,-,TYPHOON-1
12,27.80,146.50,10/06/18Z,80,-,TYPHOON-1
13,29.10,146.70,10/07/00Z,80,-,TYPHOON-1
14,30.70,148.10,10/07/06Z,100,-,TYPHOON-3
15,31.90,149.50,10/07/12Z,90,-,TYPHOON-2
16,33.00,150.70,10/07/18Z,70,-,TYPHOON-1
17,34.00,151.70,10/08/00Z,60,-,TROPICAL STORM
18,35.80,153.00,10/08/06Z,50,-,TROPICAL STORM
19,36.50,155.00,10/08/12Z,40,-,TROPICAL STORM
20,37.50,157.00,10/08/18Z,35,-,TROPICAL STORM
