ADV,LAT,LON,TIME,WIND,PR,STAT
1,10.00,138.00,05/16/12Z,35,-,TROPICAL STORM
2,10.70,138.80,05/16/18Z,55,-,TROPICAL STORM
3,11.50,139.60,05/17/00Z,70,-,TYPHOON-1
4,12.10,140.20,05/17/06Z,80,-,TYPHOON-1
5,12.70,140.60,05/17/12Z,80,-,TYPHOON-1
6,13.30,141.00,05/17/18Z,80,-,TYPHOON-1
7,14.20,141.40,05/18/00Z,75,-,TYPHOON-1
8,15.20,141.90,05/18/06Z,65,-,TYPHOON-1
9,16.40,142.10,05/18/12Z,65,-,TYPHOON-1
10,18.00,142.30,05/18/18Z,65,-,TYPHOON-1
11,19.30,142.70,05/19/00Z,70,-,TYPHOON-1
12,20.50,142.80,05/19/06Z,70,-,TYPHOON-1
13,21.70,142.90,05/19/12Z,75,-,TYPHOON-1
14,22.60,143.10,05/19/18Z,70,-,TYPHOON-1
15,23.60,143.40,05/20/00Z,70,-,TYPHOON-1
16,24.80,144.20,05/20/06Z,60,-,TROPICAL STORM
17,26.00,145.30,05/20/12Z,55,-,TROPICAL STORM
18,27.10,146.10,05/20/18Z,50,-,TROPICAL STORM
