ADV,LAT,LON,TIME,WIND,PR,STAT
1,15.80,136.70,11/04/06Z,40,-,TROPICAL STORM
2,16.20,134.80,11/04/12Z,45,-,TROPICAL STORM
3,16.70,133.10,11/04/18Z,50,-,TROPICAL STORM
4,17.40,131.60,11/05/00Z,50,-,TROPICAL STORM
5,17.80,131.20,11/05/06Z,55,-,TROPICAL STORM
6,18.00,130.80,11/05/12Z,55,-,TROPICAL STORM
7,18.30,130.60,11/05/18Z,55,-,TROPICAL STORM
8,18.40,130.30,11/06/00Z,55,-,TROPICAL STORM
9,18.60,129.70,11/06/06Z,55,-,TROPICAL STORM
10,18.80,129.00,11/06/12Z,55,-,TROPICAL STORM
11,18.90,128.20,11/06/18Z,60,-,TROPICAL STORM
12,19.00,127.50,11/07/00Z,80,-,TYPHOON-1
13,19.00,126.80,11/07/06Z,100,-,TYPHOON-3
14,19.00,125.90,11/07/12Z,100,-,TYPHOON-3
15,19.00,125.30,11/07/18Z,90,-,TYPHOON-2
16,19.00,124.60,11/08/00Z,85,-,TYPHOON-2
17,19.00,124.00,11/08/06Z,80,-,TYPHOON-1
18,19.10,122.70,11/08/12Z,65,-,TYPHOON-1
19,19.30,121.60,11/08/18Z,60,-,TROPICAL STORM
20,19.50,120.30,11/09/00Z,55,-,TROPICAL STORM
21,19.80,118.50,11/09/06Z,45,-,TROPICAL STORM
22,20.00,117.50,11/09/12Z,45,-,TROPICAL STORM
23,20.30,116.70,11/09/18Z,50,-,TROPICAL STORM
24,20.50,115.90,11/10/00Z,50,-,TROPICAL STORM
25,20.70,115.00,11/10/06Z,45,-,TROPICAL STORM
26,20.60,114.00,11/10/12Z,40,-,TROPICAL STORM
27,20.50,112.00,11/10/18Z,30,-,TROPICAL DEPRESSION
28,19.80,110.00,11/11/00Z,20,-,TROPICAL DEPRESSION
