ADV,LAT,LON,TIME,WIND,PR,STAT
1,19.00,142.00,08/08/00Z,20,-,TROPICAL DEPRESSION
2,20.00,141.60,08/08/06Z,25,-,TROPICAL DEPRESSION
3,21.00,141.00,08/08/12Z,25,-,TROPICAL DEPRESSION
4,22.00,140.30,08/08/18Z,30,-,TROPICAL DEPRESSION
5,22.50,139.80,08/09/00Z,30,-,TROPICAL DEPRESSION
6,22.90,139.30,08/09/06Z,35,-,TROPICAL STORM
7,23.20,138.90,08/09/12Z,40,-,TROPICAL STORM
8,23.70,137.90,08/09/18Z,40,-,TROPICAL STORM
9,24.00,137.00,08/10/00Z,50,-,TROPICAL STORM
10,24.00,135.80,08/10/06Z,45,-,TROPICAL STORM
11,23.80,134.50,08/10/12Z,40,-,TROPICAL STORM
12,23.60,134.00,08/10/18Z,40,-,TROPICAL STORM
13,23.40,133.10,08/11/00Z,40,-,TROPICAL STORM
14,23.30,132.50,08/11/06Z,50,-,TROPICAL STORM
15,23.20,132.00,08/11/12Z,50,-,TROPICAL STORM
16,23.20,131.70,08/11/18Z,45,-,TROPICAL STORM
17,23.20,131.30,08/12/00Z,35,-,TROPICAL STORM
18,23.20,131.20,08/12/06Z,35,-,TROPICAL STORM
19,23.00,130.70,08/12/12Z,35,-,TROPICAL STORM
20,22.60,130.00,08/12/18Z,35,-,TROPICAL STORM
21,22.40,129.80,08/13/00Z,30,-,TROPICAL DEPRESSION
22,22.20,129.30,08/13/06Z,30,-,TROPICAL DEPRESSION
23,21.50,128.00,08/13/12Z,25,-,TROPICAL DEPRESSION
24,21.50,127.70,08/13/18Z,25,-,TROPICAL DEPRESSION
25,21.30,127.40,08/14/00Z,25,-,TROPICAL DEPRESSION
26,21.00,127.00,08/14/06Z,25,-,TROPICAL DEPRESSION
