ADV,LAT,LON,TIME,WIND,PR,STAT
1,3.80,155.00,11/16/00Z,15,-,TROPICAL DEPRESSION
2,4.80,154.10,11/16/06Z,15,-,TROPICAL DEPRESSION
3,5.60,153.30,11/16/12Z,20,-,TROPICAL DEPRESSION
4,6.20,152.60,11/16/18Z,20,-,TROPICAL DEPRESSION
5,6.80,151.80,11/17/00Z,25,-,TROPICAL DEPRESSION
6,7.80,150.30,11/17/06Z,30,-,TROPICAL DEPRESSION
7,8.70,148.50,11/17/12Z,35,-,TROPICAL STORM
8,9.10,147.00,11/17/18Z,35,-,TROPICAL STORM
9,9.40,145.60,11/18/00Z,40,-,TROPICAL STORM
10,10.20,144.30,11/18/06Z,40,-,TROPICAL STORM
11,10.90,143.10,11/18/12Z,45,-,TROPICAL STORM
12,11.30,141.80,11/18/18Z,45,-,TROPICAL STORM
13,11.70,140.40,11/19/00Z,50,-,TROPICAL STORM
14,12.30,139.10,11/19/06Z,50,-,TROPICAL STORM
15,12.90,138.00,11/19/12Z,55,-,TROPICAL STORM
16,13.30,137.20,11/19/18Z,60,-,TROPICAL STORM
17,13.80,136.50,11/20/00Z,65,-,TYPHOON-1
18,14.50,135.60,11/20/06Z,75,-,TYPHOON-1
19,15.10,134.80,11/20/12Z,85,-,TYPHOON-2
20,15.50,134.10,11/20/18Z,100,-,TYPHOON-3
21,15.90,133.40,11/21/00Z,115,-,TYPHOON-4
22,16.30,132.60,11/21/06Z,125,-,TYPHOON-4
23,16.80,131.70,11/21/12Z,125,-,TYPHOON-4
24,17.50,130.80,11/21/18Z,125,-,TYPHOON-4
25,18.30,129.90,11/22/00Z,120,-,TYPHOON-4
26,19.20,129.00,11/22/06Z,115,-,TYPHOON-4
27,20.10,128.30,11/22/12Z,110,-,TYPHOON-3
28,20.90,128.30,11/22/18Z,105,-,TYPHOON-3
29,21.70,129.10,11/23/00Z,95,-,TYPHOON-2
30,22.70,130.00,11/23/06Z,85,-,TYPHOON-2
31,23.70,131.00,11/23/12Z,70,-,TYPHOON-1
32,24.50,132.30,11/23/18Z,60,-,TROPICAL STORM
33,25.20,133.80,11/24/00Z,50,-,TROPICAL STORM
34,25.40,135.90,11/24/06Z,40,-,TROPICAL STORM
