ADV,LAT,LON,TIME,WIND,PR,STAT
1,13.60,133.60,09/20/00Z,15,-,TROPICAL DEPRESSION
2,13.50,132.40,09/20/06Z,20,-,TROPICAL DEPRESSION
3,13.40,131.20,09/20/12Z,20,-,TROPICAL DEPRESSION
4,13.30,130.10,09/20/18Z,20,-,TROPICAL DEPRESSION
5,13.40,129.00,09/21/00Z,20,-,TROPICAL DEPRESSION
6,13.70,128.00,09/21/06Z,25,-,TROPICAL DEPRESSION
7,14.00,127.00,09/21/12Z,25,-,TROPICAL DEPRESSION
8,14.30,126.00,09/21/18Z,25,-,TROPICAL DEPRESSION
9,14.70,124.90,09/22/00Z,25,-,TROPICAL DEPRESSION
10,15.10,123.70,09/22/06Z,25,-,TROPICAL DEPRESSION
11,15.50,122.40,09/22/12Z,25,-,TROPICAL DEPRESSION
12,15.60,119.20,09/22/18Z,25,-,TROPICAL DEPRESSION
13,15.60,116.20,09/23/00Z,30,-,TROPICAL DEPRESSION
14,15.50,115.80,09/23/06Z,30,-,TROPICAL DEPRESSION
15,15.30,115.40,09/23/12Z,35,-,TROPICAL STORM
16,15.40,114.50,09/23/18Z,35,-,TROPICAL STORM
17,15.70,113.60,09/24/00Z,35,-,TROPICAL STORM
18,16.40,112.80,09/24/06Z,35,-,TROPICAL STORM
19,17.10,112.10,09/24/12Z,40,-,TROPICAL STORM
20,17.60,111.50,09/24/18Z,45,-,TROPICAL STORM
21,18.00,110.80,09/25/00Z,50,-,TROPICAL STORM
22,18.30,109.90,09/25/06Z,45,-,TROPICAL STORM
23,18.40,109.00,09/25/12Z,40,-,TROPICAL STORM
24,18.20,108.30,09/25/18Z,40,-,TROPICAL STORM
25,18.00,107.50,09/26/00Z,40,-,TROPICAL STORM
26,17.80,106.80,09/26/06Z,40,-,TROPICAL STORM
27,17.70,106.00,09/26/12Z,35,-,TROPICAL STORM
