ADV,LAT,LON,TIME,WIND,PR,STAT
1,18.80,153.80,07/11/00Z,20,-,TROPICAL DEPRESSION
2,18.80,153.20,07/11/06Z,20,-,TROPICAL DEPRESSION
3,19.00,152.60,07/11/12Z,20,-,TROPICAL DEPRESSION
4,19.30,152.00,07/11/18Z,20,-,TROPICAL DEPRESSION
5,19.80,151.30,07/12/00Z,25,-,TROPICAL DEPRESSION
6,20.60,150.40,07/12/06Z,25,-,TROPICAL DEPRESSION
7,21.40,149.50,07/12/12Z,25,-,TROPICAL DEPRESSION
8,22.30,148.60,07/12/18Z,25,-,TROPICAL DEPRESSION
9,23.10,147.60,07/13/00Z,30,-,TROPICAL DEPRESSION
10,23.60,146.50,07/13/06Z,30,-,TROPICAL DEPRESSION
11,23.80,145.40,07/13/12Z,30,-,TROPICAL DEPRESSION
12,23.70,144.30,07/13/18Z,30,-,TROPICAL DEPRESSION
13,23.60,143.30,07/14/00Z,35,-,TROPICAL STORM
14,23.80,142.40,07/14/06Z,35,-,TROPICAL STORM
15,24.00,141.60,07/14/12Z,40,-,TROPICAL STORM
16,24.10,140.70,07/14/18Z,45,-,TROPICAL STORM
17,24.00,139.70,07/15/00Z,50,-,TROPICAL STORM
18,23.70,138.90,07/15/06Z,55,-,TROPICAL STORM
19,23.40,138.30,07/15/12Z,55,-,TROPICAL STORM
20,23.20,137.80,07/15/18Z,60,-,TROPICAL STORM
21,22.90,137.60,07/16/00Z,65,-,TYPHOON-1
22,22.50,137.70,07/16/06Z,65,-,TYPHOON-1
23,22.10,138.00,07/16/12Z,65,-,TYPHOON-1
24,22.00,138.50,07/16/18Z,65,-,TYPHOON-1
25,22.10,139.10,07/17/00Z,65,-,TYPHOON-1
26,22.40,139.80,07/17/06Z,65,-,TYPHOON-1
27,22.70,140.60,07/17/12Z,70,-,TYPHOON-1
28,23.10,141.60,07/17/18Z,70,-,TYPHOON-1
29,23.50,142.70,07/18/00Z,65,-,TYPHOON-1
30,24.30,143.80,07/18/06Z,60,-,TROPICAL STORM
31,25.20,144.90,07/18/12Z,55,-,TROPICAL STORM
32,25.60,145.70,07/18/18Z,55,-,TROPICAL STORM
33,26.10,146.00,07/19/00Z,55,-,TROPICAL STORM
34,26.70,146.00,07/19/06Z,55,-,TROPICAL STORM
35,27.30,145.60,07/19/12Z,55,-,TROPICAL STORM
36,28.10,144.80,07/19/18Z,50,-,TROPICAL STORM
37,28.90,143.60,07/20/00Z,45,-,TROPICAL STORM
38,29.30,142.10,07/20/06Z,45,-,TROPICAL STORM
39,29.60,140.50,07/20/12Z,40,-,TROPICAL STORM
40,29.80,138.90,07/20/18Z,35,-,TROPICAL STORM
41,29.80,137.20,07/21/00Z,35,-,TROPICAL STORM
42,29.40,135.50,07/21/06Z,35,-,TROPICAL STORM
43,29.00,133.50,07/21/12Z,35,-,TROPICAL STORM
44,28.80,131.30,07/21/18Z,35,-,TROPICAL STORM
45,28.60,129.10,07/22/00Z,35,-,TROPICAL STORM
46,28.50,126.90,07/22/06Z,40,-,TROPICAL STORM
47,28.50,124.70,07/22/12Z,45,-,TROPICAL STORM
48,28.80,122.90,07/22/18Z,40,-,TROPICAL STORM
49,29.30,121.50,07/23/00Z,30,-,TROPICAL DEPRESSION
