ADV,LAT,LON,TIME,WIND,PR,STAT
1,9.80,138.00,12/14/00Z,15,-,TROPICAL DEPRESSION
2,10.30,136.50,12/14/06Z,15,-,TROPICAL DEPRESSION
3,10.70,135.40,12/14/12Z,15,-,TROPICAL DEPRESSION
4,11.20,133.90,12/14/18Z,15,-,TROPICAL DEPRESSION
5,11.40,132.70,12/15/00Z,20,-,TROPICAL DEPRESSION
6,11.70,131.50,12/15/06Z,25,-,TROPICAL DEPRESSION
7,11.90,130.70,12/15/12Z,35,-,TROPICAL STORM
8,12.10,129.90,12/15/18Z,40,-,TROPICAL STORM
9,12.30,129.20,12/16/00Z,45,-,TROPICAL STORM
10,12.70,128.50,12/16/06Z,50,-,TROPICAL STORM
11,13.10,128.00,12/16/12Z,50,-,TROPICAL STORM
12,13.50,127.80,12/16/18Z,50,-,TROPICAL STORM
13,13.60,127.70,12/17/00Z,45,-,TROPICAL STORM
14,13.60,127.50,12/17/06Z,40,-,TROPICAL STORM
15,13.50,127.40,12/17/12Z,35,-,TROPICAL STORM
16,13.40,127.30,12/17/18Z,35,-,TROPICAL STORM
17,13.40,127.20,12/18/00Z,35,-,TROPICAL STORM
18,13.40,127.00,12/18/06Z,35,-,TROPICAL STORM
19,13.50,127.00,12/18/12Z,40,-,TROPICAL STORM
20,13.70,127.30,12/18/18Z,40,-,TROPICAL STORM
21,13.90,127.40,12/19/00Z,40,-,TROPICAL STORM
22,13.90,127.20,12/19/06Z,40,-,TROPICAL STORM
23,14.20,127.20,12/19/12Z,35,-,TROPICAL STORM
24,14.50,127.80,12/19/18Z,35,-,TROPICAL STORM
25,14.10,128.10,12/20/00Z,35,-,TROPICAL STORM
26,13.40,128.00,12/20/06Z,35,-,TROPICAL STORM
27,12.90,127.70,12/20/12Z,30,-,TROPICAL DEPRESSION
28,12.40,127.40,12/20/18Z,25,-,TROPICAL DEPRESSION
29,12.00,127.00,12/21/00Z,20,-,TROPICAL DEPRESSION
