ADV,LAT,LON,TIME,WIND,PR,STAT
1,15.50,123.50,08/05/12Z,40,-,TROPICAL STORM
2,16.00,122.40,08/05/18Z,45,-,TROPICAL STORM
3,16.50,121.40,08/06/00Z,45,-,TROPICAL STORM
4,17.00,120.40,08/06/06Z,50,-,TROPICAL STORM
5,17.50,119.50,08/06/12Z,50,-,TROPICAL STORM
6,17.70,118.90,08/06/18Z,50,-,TROPICAL STORM
7,17.80,118.10,08/07/00Z,60,-,TROPICAL STORM
8,17.90,117.30,08/07/06Z,60,-,TROPICAL STORM
9,18.00,116.50,08/07/12Z,70,-,TYPHOON-1
10,18.40,115.60,08/07/18Z,80,-,TYPHOON-1
11,18.70,115.10,08/08/00Z,70,-,TYPHOON-1
12,19.00,114.20,08/08/06Z,60,-,TROPICAL STORM
13,19.50,113.50,08/08/12Z,60,-,TROPICAL STORM
14,19.80,113.00,08/08/18Z,60,-,TROPICAL STORM
15,20.20,112.50,08/09/00Z,60,-,TROPICAL STORM
16,20.70,112.00,08/09/06Z,50,-,TROPICAL STORM
17,21.00,111.50,08/09/12Z,40,-,TROPICAL STORM
