ADV,LAT,LON,TIME,WIND,PR,STAT
1,13.30,133.40,11/01/00Z,35,-,TROPICAL STORM
2,13.50,132.70,11/01/06Z,35,-,TROPICAL STORM
3,13.70,132.20,11/01/12Z,35,-,TROPICAL STORM
4,13.80,131.60,11/01/18Z,35,-,TROPICAL STORM
5,14.00,131.20,11/02/00Z,35,-,TROPICAL STORM
6,14.30,130.40,11/02/06Z,35,-,TROPICAL STORM
7,14.60,129.00,11/02/12Z,45,-,TROPICAL STORM
8,14.90,127.70,11/02/18Z,40,-,TROPICAL STORM
9,15.30,126.40,11/03/00Z,40,-,TROPICAL STORM
10,15.30,125.30,11/03/06Z,40,-,TROPICAL STORM
11,15.20,124.00,11/03/12Z,40,-,TROPICAL STORM
12,15.20,123.20,11/03/18Z,40,-,TROPICAL STORM
13,15.10,122.40,11/04/00Z,40,-,TROPICAL STORM
14,15.10,121.00,11/04/06Z,35,-,TROPICAL STORM
