ADV,LAT,LON,TIME,WIND,PR,STAT
1,14.20,113.10,07/03/12Z,20,-,TROPICAL DEPRESSION
2,14.50,113.40,07/03/18Z,20,-,TROPICAL DEPRESSION
3,14.80,113.70,07/04/00Z,20,-,TROPICAL DEPRESSION
4,15.20,113.90,07/04/06Z,20,-,TROPICAL DEPRESSION
5,15.50,114.30,07/04/12Z,20,-,TROPICAL DEPRESSION
6,16.00,114.40,07/04/18Z,20,-,TROPICAL DEPRESSION
7,16.40,114.70,07/05/00Z,20,-,TROPICAL DEPRESSION
8,16.80,115.00,07/05/06Z,30,-,TROPICAL DEPRESSION
9,17.30,115.30,07/05/12Z,30,-,TROPICAL DEPRESSION
10,17.90,115.40,07/05/18Z,30,-,TROPICAL DEPRESSION
11,18.50,115.50,07/06/00Z,35,-,TROPICAL STORM
12,19.00,115.50,07/06/06Z,35,-,TROPICAL STORM
13,19.60,115.40,07/06/12Z,35,-,TROPICAL STORM
14,20.20,114.90,07/06/18Z,40,-,TROPICAL STORM
15,20.70,114.40,07/07/00Z,50,-,TROPICAL STORM
16,21.20,114.00,07/07/06Z,45,-,TROPICAL STORM
17,21.50,113.40,07/07/12Z,40,-,TROPICAL STORM
18,22.10,112.80,07/07/18Z,40,-,TROPICAL STORM
19,22.60,112.30,07/08/00Z,35,-,TROPICAL STORM
20,23.20,111.60,07/08/06Z,35,-,TROPICAL STORM
