ADV,LAT,LON,TIME,WIND,PR,STAT
1,4.50,157.60,10/17/12Z,20,1002,TROPICAL DEPRESSION
2,4.90,157.00,10/17/18Z,25,1002,TROPICAL DEPRESSION
3,5.20,156.60,10/18/00Z,25,1002,TROPICAL DEPRESSION
4,5.50,156.40,10/18/06Z,20,1004,TROPICAL DEPRESSION
5,5.70,156.20,10/18/12Z,20,1004,TROPICAL DEPRESSION
6,5.90,156.00,10/18/18Z,25,1002,TROPICAL DEPRESSION
7,5.60,156.10,10/19/00Z,30,1000,TROPICAL DEPRESSION
8,5.50,156.40,10/19/06Z,30,1000,TROPICAL DEPRESSION
9,5.70,156.30,10/19/12Z,35,997,TROPICAL STORM
10,6.00,155.90,10/19/18Z,35,997,TROPICAL STORM
11,6.60,156.10,10/20/00Z,45,991,TROPICAL STORM
12,7.40,156.40,10/20/06Z,45,991,TROPICAL STORM
13,8.90,157.10,10/20/12Z,45,991,TROPICAL STORM
14,9.90,156.80,10/20/18Z,55,984,TROPICAL STORM
15,10.90,156.50,10/21/00Z,65,976,TYPHOON-1
16,11.80,156.40,10/21/06Z,65,976,TYPHOON-1
17,12.30,156.60,10/21/12Z,75,967,TYPHOON-1
18,12.90,156.70,10/21/18Z,75,967,TYPHOON-1
19,13.60,156.70,10/22/00Z,75,967,TYPHOON-1
20,13.90,156.80,10/22/06Z,80,963,TYPHOON-1
21,14.50,157.00,10/22/12Z,90,954,TYPHOON-2
22,14.80,157.30,10/22/18Z,90,954,TYPHOON-2
23,15.10,157.60,10/23/00Z,100,944,TYPHOON-3
24,15.50,158.00,10/23/06Z,115,927,TYPHOON-4
25,16.10,157.70,10/23/12Z,125,916,TYPHOON-4
31,18.50,155.00,10/25/00Z,130,910,TYPHOON-4
32,19.30,154.50,10/25/06Z,130,910,TYPHOON-4
37,24.70,154.90,10/26/12Z,130,910,TYPHOON-4
38,26.80,155.90,10/26/18Z,120,922,TYPHOON-4
39,28.90,157.00,10/27/00Z,100,944,TYPHOON-3
40,31.30,158.60,10/27/06Z,90,954,TYPHOON-2
41,33.70,160.40,10/27/12Z,75,967,TYPHOON-1
42,36.30,161.90,10/27/18Z,55,984,TROPICAL STORM
43,39.20,162.80,10/28/00Z,40,994,TROPICAL STORM
