ADV,LAT,LON,TIME,WIND,PR,STAT
1,5.90,145.30,06/24/00Z,15,-,TROPICAL DEPRESSION
2,6.00,145.10,06/24/06Z,15,-,TROPICAL DEPRESSION
3,6.10,144.90,06/24/12Z,15,-,TROPICAL DEPRESSION
4,6.20,144.70,06/24/18Z,15,-,TROPICAL DEPRESSION
5,6.30,144.40,06/25/00Z,15,-,TROPICAL DEPRESSION
6,6.40,144.10,06/25/06Z,20,-,TROPICAL DEPRESSION
7,6.60,143.70,06/25/12Z,25,-,TROPICAL DEPRESSION
8,6.80,143.40,06/25/18Z,25,-,TROPICAL DEPRESSION
9,6.90,142.90,06/26/00Z,25,-,TROPICAL DEPRESSION
10,6.90,142.40,06/26/06Z,25,-,TROPICAL DEPRESSION
11,6.80,141.90,06/26/12Z,25,-,TROPICAL DEPRESSION
12,6.50,141.40,06/26/18Z,30,-,TROPICAL DEPRESSION
13,5.90,141.20,06/27/00Z,30,-,TROPICAL DEPRESSION
14,5.40,141.20,06/27/06Z,30,-,TROPICAL DEPRESSION
15,5.10,141.60,06/27/12Z,30,-,TROPICAL DEPRESSION
16,5.30,142.20,06/27/18Z,30,-,TROPICAL DEPRESSION
17,5.70,141.90,06/28/00Z,30,-,TROPICAL DEPRESSION
18,6.00,141.50,06/28/06Z,30,-,TROPICAL DEPRESSION
19,6.20,141.00,06/28/12Z,30,-,TROPICAL DEPRESSION
20,6.50,140.60,06/28/18Z,30,-,TROPICAL DEPRESSION
21,6.90,139.90,06/29/00Z,30,-,TROPICAL DEPRESSION
22,7.60,139.00,06/29/06Z,30,-,TROPICAL DEPRESSION
23,8.70,137.80,06/29/12Z,30,-,TROPICAL DEPRESSION
24,9.80,136.60,06/29/18Z,30,-,TROPICAL DEPRESSION
25,10.70,135.40,06/30/00Z,25,-,TROPICAL DEPRESSION
26,11.40,134.10,06/30/06Z,25,-,TROPICAL DEPRESSION
27,12.20,133.10,06/30/12Z,30,-,TROPICAL DEPRESSION
28,13.00,132.20,06/30/18Z,30,-,TROPICAL DEPRESSION
29,13.90,131.30,07/01/00Z,30,-,TROPICAL DEPRESSION
30,14.80,130.50,07/01/06Z,30,-,TROPICAL DEPRESSION
31,15.70,129.60,07/01/12Z,35,-,TROPICAL STORM
32,16.60,128.80,07/01/18Z,35,-,TROPICAL STORM
33,17.70,128.10,07/02/00Z,35,-,TROPICAL STORM
34,19.10,128.10,07/02/06Z,40,-,TROPICAL STORM
35,20.30,128.80,07/02/12Z,40,-,TROPICAL STORM
36,21.50,129.70,07/02/18Z,40,-,TROPICAL STORM
37,22.80,130.50,07/03/00Z,35,-,TROPICAL STORM
38,24.60,131.40,07/03/06Z,30,-,TROPICAL DEPRESSION
39,26.50,132.80,07/03/12Z,30,-,TROPICAL DEPRESSION
40,28.70,135.40,07/03/18Z,25,-,TROPICAL DEPRESSION
41,30.70,138.90,07/04/00Z,25,-,TROPICAL DEPRESSION
