ADV,LAT,LON,TIME,WIND,PR,STAT
1,9.60,150.90,09/04/06Z,20,1004,TROPICAL DEPRESSION
2,10.30,149.50,09/04/12Z,25,1002,TROPICAL DEPRESSION
3,11.30,148.40,09/04/18Z,25,1002,TROPICAL DEPRESSION
4,12.60,147.60,09/05/00Z,25,1002,TROPICAL DEPRESSION
5,13.00,146.10,09/05/06Z,25,1002,TROPICAL DEPRESSION
6,13.50,144.60,09/05/12Z,30,1000,TROPICAL DEPRESSION
7,14.10,143.30,09/05/18Z,35,997,TROPICAL STORM
8,14.60,142.10,09/06/00Z,40,994,TROPICAL STORM
9,15.20,141.00,09/06/06Z,40,994,TROPICAL STORM
10,15.90,140.00,09/06/12Z,45,991,TROPICAL STORM
11,16.70,138.90,09/06/18Z,50,987,TROPICAL STORM
12,17.40,137.70,09/07/00Z,60,980,TROPICAL STORM
13,18.30,136.70,09/07/06Z,60,980,TROPICAL STORM
14,19.00,135.80,09/07/12Z,60,980,TROPICAL STORM
15,19.40,134.80,09/07/18Z,65,976,TYPHOON-1
16,19.90,134.00,09/08/00Z,70,972,TYPHOON-1
17,20.20,133.00,09/08/06Z,70,972,TYPHOON-1
18,20.60,132.00,09/08/12Z,75,967,TYPHOON-1
19,21.10,131.10,09/08/18Z,75,967,TYPHOON-1
20,21.80,130.30,09/09/00Z,90,954,TYPHOON-2
21,22.40,129.50,09/09/06Z,115,927,TYPHOON-4
22,22.90,128.70,09/09/12Z,130,910,TYPHOON-4
23,23.30,127.80,09/09/18Z,130,910,TYPHOON-4
28,25.20,125.30,09/11/00Z,125,916,TYPHOON-4
31,28.60,125.80,09/11/18Z,120,922,TYPHOON-4
32,30.60,126.50,09/12/00Z,120,922,TYPHOON-4
33,32.70,127.10,09/12/06Z,105,938,TYPHOON-3
34,34.80,128.30,09/12/12Z,95,949,TYPHOON-2
35,36.90,129.70,09/12/18Z,80,963,TYPHOON-1
36,38.90,131.50,09/13/00Z,75,967,TYPHOON-1
37,40.60,134.70,09/13/06Z,60,980,TROPICAL STORM
38,42.20,137.90,09/13/12Z,55,984,TROPICAL STORM
