ADV,LAT,LON,TIME,WIND,PR,STAT
1,8.00,135.50,11/13/00Z,70,-,TYPHOON-1
2,8.60,134.40,11/13/06Z,100,-,TYPHOON-3
3,9.20,133.10,11/13/12Z,100,-,TYPHOON-3
4,9.80,132.00,11/13/18Z,100,-,TYPHOON-3
5,10.50,130.70,11/14/00Z,100,-,TYPHOON-3
6,11.00,129.60,11/14/06Z,110,-,TYPHOON-3
7,11.60,128.10,11/14/12Z,110,-,TYPHOON-3
8,12.50,126.20,11/14/18Z,100,-,TYPHOON-3
9,13.70,124.40,11/15/00Z,100,-,TYPHOON-3
10,14.60,122.90,11/15/06Z,95,-,TYPHOON-2
11,15.70,121.20,11/15/12Z,75,-,TYPHOON-1
12,16.50,120.30,11/15/18Z,75,-,TYPHOON-1
13,17.40,119.40,11/16/00Z,70,-,TYPHOON-1
14,18.30,118.70,11/16/06Z,70,-,TYPHOON-1
15,19.40,118.90,11/16/12Z,70,-,TYPHOON-1
16,20.20,120.00,11/16/18Z,65,-,TYPHOON-1
17,20.40,121.70,11/17/00Z,60,-,TROPICAL STORM
18,22.40,122.80,11/17/06Z,50,-,TROPICAL STORM
19,24.20,123.60,11/17/12Z,45,-,TROPICAL STORM
20,25.00,125.80,11/17/18Z,65,-,TYPHOON-1
21,25.30,128.30,11/18/00Z,80,-,TYPHOON-1
22,25.70,132.30,11/18/06Z,60,-,TROPICAL STORM
23,26.50,135.20,11/18/12Z,55,-,TROPICAL STORM
24,27.00,137.00,11/18/18Z,40,-,TROPICAL STORM
25,27.50,138.00,11/19/00Z,35,-,TROPICAL STORM
26,28.00,140.00,11/19/06Z,35,-,TROPICAL STORM
27,28.20,142.00,11/19/12Z,35,-,TROPICAL STORM
