ADV,LAT,LON,TIME,WIND,PR,STAT
1,14.30,126.80,09/22/06Z,75,-,TYPHOON-1
2,14.70,125.50,09/22/12Z,75,-,TYPHOON-1
3,15.10,124.10,09/22/18Z,75,-,TYPHOON-1
4,15.60,122.60,09/23/00Z,70,-,TYPHOON-1
5,16.00,121.50,09/23/06Z,60,-,TROPICAL STORM
6,16.30,119.80,09/23/12Z,50,-,TROPICAL STORM
7,17.10,118.20,09/23/18Z,50,-,TROPICAL STORM
8,17.60,116.40,09/24/00Z,55,-,TROPICAL STORM
9,18.20,114.70,09/24/06Z,45,-,TROPICAL STORM
10,18.60,113.50,09/24/12Z,45,-,TROPICAL STORM
11,19.20,112.50,09/24/18Z,40,-,TROPICAL STORM
12,19.80,111.50,09/25/00Z,35,-,TROPICAL STORM
13,20.50,111.00,09/25/06Z,35,-,TROPICAL STORM
