ADV,LAT,LON,TIME,WIND,PR,STAT
1,13.70,155.40,10/02/06Z,45,-,TROPICAL STORM
2,14.70,155.40,10/02/12Z,50,-,TROPICAL STORM
3,15.50,155.30,10/02/18Z,55,-,TROPICAL STORM
4,16.20,154.40,10/03/00Z,40,-,TROPICAL STORM
5,16.30,153.10,10/03/06Z,40,-,TROPICAL STORM
6,17.90,152.00,10/03/12Z,40,-,TROPICAL STORM
7,19.90,151.10,10/03/18Z,55,-,TROPICAL STORM
8,21.80,150.00,10/04/00Z,60,-,TROPICAL STORM
9,22.90,149.30,10/04/06Z,100,-,TYPHOON-3
10,23.70,149.00,10/04/12Z,100,-,TYPHOON-3
11,24.30,148.80,10/04/18Z,100,-,TYPHOON-3
12,24.90,148.70,10/05/00Z,110,-,TYPHOON-3
13,25.60,148.80,10/05/06Z,90,-,TYPHOON-2
14,26.60,149.20,10/05/12Z,80,-,TYPHOON-1
15,28.10,150.50,10/05/18Z,70,-,TYPHOON-1
