Date: 22-29 DEC 1947
Typhoon  #27
ADV  LAT   LON       TIME     WIND  PR  STAT
  1   8.20  140.80 12/22/00Z   55     - TROPICAL STORM
  2   8.60  139.90 12/22/06Z   60     - TROPICAL STORM
  3   8.90  139.20 12/22/12Z   70     - TYPHOON-1
  4   9.20  138.40 12/22/18Z   80     - TYPHOON-1
  5   9.40  137.80 12/23/00Z   80     - TYPHOON-1
  6   9.60  136.80 12/23/06Z   80     - TYPHOON-1
  7   9.80  135.80 12/23/12Z   80     - TYPHOON-1
  8  10.30  134.30 12/23/18Z   70     - TYPHOON-1
  9  10.40  132.80 12/24/00Z   70     - TYPHOON-1
 10  10.80  131.30 12/24/06Z   70     - TYPHOON-1
 11  11.10  130.30 12/24/12Z   75     - TYPHOON-1
 12  11.50  129.00 12/24/18Z   85     - TYPHOON-2
 13  11.90  127.80 12/25/00Z   95     - TYPHOON-2
 14  12.40  126.60 12/25/06Z   95     - TYPHOON-2
 15  13.00  124.60 12/25/12Z   90     - TYPHOON-2
 16  13.80  122.50 12/25/18Z   85     - TYPHOON-2
 17  14.60  120.70 12/26/00Z   70     - TYPHOON-1
 18  15.70  119.20 12/26/06Z   70     - TYPHOON-1
 19  17.20  118.30 12/26/12Z   70     - TYPHOON-1
 20  18.40  118.20 12/26/18Z   60     - TROPICAL STORM
 21  19.80  118.50 12/27/00Z   55     - TROPICAL STORM
 22  20.80  120.30 12/27/06Z   50     - TROPICAL STORM
 23  22.00  122.00 12/27/12Z   40     - TROPICAL STORM
 24  24.00  123.50 12/27/18Z   40     - TROPICAL STORM
 25  25.20  125.80 12/28/00Z   40     - TROPICAL STORM
 26  25.70  129.40 12/28/06Z   40     - TROPICAL STORM
 27  26.70  132.40 12/28/12Z   40     - TROPICAL STORM
 28  27.60  134.50 12/28/18Z   40     - TROPICAL STORM
 29  29.50  137.30 12/29/00Z   40     - TROPICAL STORM
