ADV,LAT,LON,TIME,WIND,PR,STAT
1,14.00,167.50,09/27/12Z,20,-,TROPICAL DEPRESSION
2,13.80,166.30,09/27/18Z,20,-,TROPICAL DEPRESSION
3,13.60,165.20,09/28/00Z,20,-,TROPICAL DEPRESSION
4,13.40,164.10,09/28/06Z,20,-,TROPICAL DEPRESSION
5,13.20,163.00,09/28/12Z,20,-,TROPICAL DEPRESSION
6,13.00,161.90,09/28/18Z,20,-,TROPICAL DEPRESSION
7,12.80,160.80,09/29/00Z,20,-,TROPICAL DEPRESSION
8,12.60,159.80,09/29/06Z,20,-,TROPICAL DEPRESSION
9,12.40,158.90,09/29/12Z,20,-,TROPICAL DEPRESSION
10,12.20,158.00,09/29/18Z,20,-,TROPICAL DEPRESSION
11,12.00,157.10,09/30/00Z,20,-,TROPICAL DEPRESSION
12,11.90,156.20,09/30/06Z,20,-,TROPICAL DEPRESSION
13,11.80,155.20,09/30/12Z,20,-,TROPICAL DEPRESSION
14,11.70,154.20,09/30/18Z,20,-,TROPICAL DEPRESSION
15,11.60,153.20,10/01/00Z,25,-,TROPICAL DEPRESSION
16,11.50,152.20,10/01/06Z,25,-,TROPICAL DEPRESSION
17,11.50,151.30,10/01/12Z,25,-,TROPICAL DEPRESSION
18,11.60,150.30,10/01/18Z,30,-,TROPICAL DEPRESSION
19,11.70,149.30,10/02/00Z,35,-,TROPICAL STORM
20,12.00,148.40,10/02/06Z,35,-,TROPICAL STORM
21,12.50,147.90,10/02/12Z,35,-,TROPICAL STORM
22,13.10,147.50,10/02/18Z,40,-,TROPICAL STORM
23,14.00,147.30,10/03/00Z,45,-,TROPICAL STORM
24,15.10,147.10,10/03/06Z,45,-,TROPICAL STORM
25,16.10,146.50,10/03/12Z,50,-,TROPICAL STORM
26,17.20,145.90,10/03/18Z,55,-,TROPICAL STORM
27,18.10,145.50,10/04/00Z,60,-,TROPICAL STORM
28,18.90,145.10,10/04/06Z,65,-,TYPHOON-1
29,19.60,144.80,10/04/12Z,70,-,TYPHOON-1
30,20.20,144.60,10/04/18Z,75,-,TYPHOON-1
31,20.70,144.50,10/05/00Z,75,-,TYPHOON-1
32,21.20,144.20,10/05/06Z,75,-,TYPHOON-1
33,21.90,143.80,10/05/12Z,80,-,TYPHOON-1
34,22.70,143.20,10/05/18Z,75,-,TYPHOON-1
35,23.60,142.60,10/06/00Z,75,-,TYPHOON-1
36,24.60,141.80,10/06/06Z,75,-,TYPHOON-1
37,25.40,141.10,10/06/12Z,75,-,TYPHOON-1
38,26.40,140.50,10/06/18Z,75,-,TYPHOON-1
39,27.70,140.70,10/07/00Z,70,-,TYPHOON-1
40,29.30,141.50,10/07/06Z,70,-,TYPHOON-1
41,31.00,143.00,10/07/12Z,70,-,TYPHOON-1
42,33.40,145.40,10/07/18Z,70,-,TYPHOON-1
43,36.50,148.50,10/08/00Z,70,-,TYPHOON-1
44,40.40,153.30,10/08/06Z,70,-,TYPHOON-1
45,46.00,159.30,10/08/12Z,65,-,TYPHOON-1
