ADV,LAT,LON,TIME,WIND,PR,STAT
1,18.00,151.80,09/08/12Z,20,-,TROPICAL DEPRESSION
2,18.90,152.70,09/08/18Z,25,-,TROPICAL DEPRESSION
3,20.30,153.90,09/09/00Z,25,-,TROPICAL DEPRESSION
4,22.10,154.90,09/09/06Z,30,-,TROPICAL DEPRESSION
5,24.50,155.00,09/09/12Z,30,-,TROPICAL DEPRESSION
6,26.70,154.00,09/09/18Z,30,-,TROPICAL DEPRESSION
7,28.20,152.30,09/10/00Z,35,-,TROPICAL STORM
8,28.90,151.00,09/10/06Z,35,-,TROPICAL STORM
9,29.30,150.20,09/10/12Z,35,-,TROPICAL STORM
10,29.80,150.00,09/10/18Z,35,-,TROPICAL STORM
11,30.40,150.40,09/11/00Z,35,-,TROPICAL STORM
12,31.60,151.00,09/11/06Z,35,-,TROPICAL STORM
13,33.00,151.10,09/11/12Z,35,-,TROPICAL STORM
14,34.00,151.10,09/11/18Z,35,-,TROPICAL STORM
15,35.00,151.80,09/12/00Z,35,-,TROPICAL STORM
16,35.60,152.70,09/12/06Z,40,-,TROPICAL STORM
17,36.00,154.50,09/12/12Z,45,-,TROPICAL STORM
18,36.60,156.60,09/12/18Z,45,-,TROPICAL STORM
19,36.60,159.00,09/13/00Z,50,-,TROPICAL STORM
20,36.50,161.10,09/13/06Z,50,-,TROPICAL STORM
21,36.60,163.10,09/13/12Z,45,-,TROPICAL STORM
22,36.60,165.10,09/13/18Z,45,-,TROPICAL STORM
23,36.80,167.00,09/14/00Z,40,-,TROPICAL STORM
