ADV,LAT,LON,TIME,WIND,PR,STAT
1,17.00,144.70,09/11/00Z,20,-,TROPICAL DEPRESSION
2,16.60,144.70,09/11/06Z,25,-,TROPICAL DEPRESSION
3,16.40,145.10,09/11/12Z,25,-,TROPICAL DEPRESSION
4,16.70,145.40,09/11/18Z,25,-,TROPICAL DEPRESSION
5,17.40,145.10,09/12/00Z,25,-,TROPICAL DEPRESSION
6,18.00,144.20,09/12/06Z,30,-,TROPICAL DEPRESSION
7,18.70,142.70,09/12/12Z,35,-,TROPICAL STORM
8,19.60,140.90,09/12/18Z,40,-,TROPICAL STORM
9,20.30,139.20,09/13/00Z,45,-,TROPICAL STORM
10,20.80,137.50,09/13/06Z,50,-,TROPICAL STORM
11,21.30,135.70,09/13/12Z,50,-,TROPICAL STORM
12,21.90,133.90,09/13/18Z,45,-,TROPICAL STORM
13,22.70,131.90,09/14/00Z,45,-,TROPICAL STORM
14,23.40,129.90,09/14/06Z,45,-,TROPICAL STORM
15,24.20,128.00,09/14/12Z,45,-,TROPICAL STORM
16,24.90,126.20,09/14/18Z,40,-,TROPICAL STORM
17,26.20,124.50,09/15/00Z,40,-,TROPICAL STORM
18,27.30,122.90,09/15/06Z,40,-,TROPICAL STORM
19,28.40,121.60,09/15/12Z,40,-,TROPICAL STORM
20,29.30,120.70,09/15/18Z,30,-,TROPICAL DEPRESSION
21,30.20,119.90,09/16/00Z,30,-,TROPICAL DEPRESSION
22,31.50,119.30,09/16/06Z,25,-,TROPICAL DEPRESSION
23,32.90,119.30,09/16/12Z,20,-,TROPICAL DEPRESSION
24,34.40,119.80,09/16/18Z,15,-,TROPICAL DEPRESSION
