ADV,LAT,LON,TIME,WIND,PR,STAT
1,11.50,115.50,09/18/12Z,30,-,TROPICAL DEPRESSION
2,11.80,114.80,09/18/18Z,30,-,TROPICAL DEPRESSION
3,12.10,114.10,09/19/00Z,30,-,TROPICAL DEPRESSION
4,12.70,113.10,09/19/06Z,30,-,TROPICAL DEPRESSION
5,13.70,112.20,09/19/12Z,30,-,TROPICAL DEPRESSION
6,14.90,111.40,09/19/18Z,40,-,TROPICAL STORM
7,16.00,111.10,09/20/00Z,40,-,TROPICAL STORM
8,16.80,110.90,09/20/06Z,40,-,TROPICAL STORM
9,17.50,110.70,09/20/12Z,35,-,TROPICAL STORM
10,17.90,110.00,09/20/18Z,30,-,TROPICAL DEPRESSION
11,18.20,109.40,09/21/00Z,20,-,TROPICAL DEPRESSION
