ADV,LAT,LON,TIME,WIND,PR,STAT
1,23.30,155.20,08/27/12Z,45,-,TROPICAL STORM
2,23.70,154.10,08/27/18Z,55,-,TROPICAL STORM
3,24.00,153.10,08/28/00Z,65,-,TYPHOON-1
4,24.30,152.10,08/28/06Z,65,-,TYPHOON-1
5,24.90,151.10,08/28/12Z,65,-,TYPHOON-1
6,25.50,150.20,08/28/18Z,65,-,TYPHOON-1
7,26.20,149.50,08/29/00Z,65,-,TYPHOON-1
8,26.90,148.70,08/29/06Z,65,-,TYPHOON-1
9,27.60,147.90,08/29/12Z,70,-,TYPHOON-1
10,28.10,146.90,08/29/18Z,75,-,TYPHOON-1
11,28.80,145.40,08/30/00Z,80,-,TYPHOON-1
12,29.30,143.60,08/30/06Z,90,-,TYPHOON-2
13,29.90,142.20,08/30/12Z,110,-,TYPHOON-3
14,30.90,140.90,08/30/18Z,110,-,TYPHOON-3
15,32.70,139.90,08/31/00Z,90,-,TYPHOON-2
16,34.00,139.50,08/31/06Z,75,-,TYPHOON-1
17,35.90,139.40,08/31/12Z,50,-,TROPICAL STORM
18,38.70,139.10,08/31/18Z,50,-,TROPICAL STORM
19,41.00,139.30,09/01/00Z,45,-,TROPICAL STORM
20,44.20,141.00,09/01/06Z,40,-,TROPICAL STORM
21,46.50,143.00,09/01/12Z,40,-,TROPICAL STORM
22,47.50,144.50,09/01/18Z,35,-,TROPICAL STORM
23,48.30,147.50,09/02/00Z,30,-,TROPICAL DEPRESSION
