ADV,LAT,LON,TIME,WIND,PR,STAT
1,16.70,145.30,08/31/00Z,25,-,TROPICAL DEPRESSION
2,16.70,144.30,08/31/06Z,25,-,TROPICAL DEPRESSION
3,16.70,143.30,08/31/12Z,25,-,TROPICAL DEPRESSION
4,16.70,142.40,08/31/18Z,25,-,TROPICAL DEPRESSION
5,16.70,141.50,09/01/00Z,25,-,TROPICAL DEPRESSION
6,16.80,140.40,09/01/06Z,25,-,TROPICAL DEPRESSION
7,16.90,139.50,09/01/12Z,30,-,TROPICAL DEPRESSION
8,17.00,138.70,09/01/18Z,40,-,TROPICAL STORM
9,17.30,137.90,09/02/00Z,50,-,TROPICAL STORM
10,17.90,137.00,09/02/06Z,70,-,TYPHOON-1
11,18.50,136.60,09/02/12Z,70,-,TYPHOON-1
12,19.30,136.80,09/02/18Z,75,-,TYPHOON-1
13,19.90,137.10,09/03/00Z,85,-,TYPHOON-2
14,20.20,137.60,09/03/06Z,90,-,TYPHOON-2
15,21.00,138.70,09/03/12Z,90,-,TYPHOON-2
16,21.50,139.80,09/03/18Z,90,-,TYPHOON-2
17,22.10,140.50,09/04/00Z,100,-,TYPHOON-3
18,22.70,141.10,09/04/06Z,120,-,TYPHOON-4
19,23.80,142.20,09/04/12Z,120,-,TYPHOON-4
20,24.90,142.90,09/04/18Z,120,-,TYPHOON-4
21,25.70,143.20,09/05/00Z,120,-,TYPHOON-4
22,27.10,144.10,09/05/06Z,120,-,TYPHOON-4
23,28.30,144.90,09/05/12Z,120,-,TYPHOON-4
24,29.70,145.70,09/05/18Z,120,-,TYPHOON-4
25,31.00,146.80,09/06/00Z,120,-,TYPHOON-4
26,32.40,147.70,09/06/06Z,120,-,TYPHOON-4
27,33.90,149.10,09/06/12Z,100,-,TYPHOON-3
28,35.00,150.40,09/06/18Z,90,-,TYPHOON-2
29,36.40,152.20,09/07/00Z,75,-,TYPHOON-1
30,37.60,154.10,09/07/06Z,60,-,TROPICAL STORM
