ADV,LAT,LON,TIME,WIND,PR,STAT
1,11.00,139.00,07/18/00Z,20,-,TROPICAL DEPRESSION
2,11.30,138.10,07/18/06Z,20,-,TROPICAL DEPRESSION
3,11.70,137.30,07/18/12Z,25,-,TROPICAL DEPRESSION
4,11.90,136.50,07/18/18Z,25,-,TROPICAL DEPRESSION
5,12.30,135.50,07/19/00Z,25,-,TROPICAL DEPRESSION
6,12.80,134.70,07/19/06Z,35,-,TROPICAL STORM
7,13.30,134.00,07/19/12Z,40,-,TROPICAL STORM
8,14.10,133.10,07/19/18Z,50,-,TROPICAL STORM
9,15.00,132.20,07/20/00Z,60,-,TROPICAL STORM
10,15.30,131.90,07/20/06Z,65,-,TYPHOON-1
11,15.90,131.60,07/20/12Z,70,-,TYPHOON-1
12,16.40,131.40,07/20/18Z,75,-,TYPHOON-1
13,17.20,131.10,07/21/00Z,100,-,TYPHOON-3
14,18.20,131.00,07/21/06Z,100,-,TYPHOON-3
15,19.50,131.10,07/21/12Z,100,-,TYPHOON-3
16,20.80,131.10,07/21/18Z,100,-,TYPHOON-3
17,21.90,130.90,07/22/00Z,100,-,TYPHOON-3
18,22.70,130.60,07/22/06Z,90,-,TYPHOON-2
19,24.00,129.80,07/22/12Z,90,-,TYPHOON-2
20,24.60,129.20,07/22/18Z,90,-,TYPHOON-2
21,25.20,128.30,07/23/00Z,100,-,TYPHOON-3
22,26.10,127.40,07/23/06Z,110,-,TYPHOON-3
23,26.80,126.50,07/23/12Z,110,-,TYPHOON-3
24,27.70,125.30,07/23/18Z,110,-,TYPHOON-3
25,28.30,124.10,07/24/00Z,110,-,TYPHOON-3
26,29.00,123.10,07/24/06Z,110,-,TYPHOON-3
27,29.60,121.90,07/24/12Z,95,-,TYPHOON-2
28,31.50,119.00,07/24/18Z,75,-,TYPHOON-1
29,32.20,118.00,07/25/00Z,60,-,TROPICAL STORM
30,33.10,117.00,07/25/06Z,45,-,TROPICAL STORM
31,34.00,116.00,07/25/12Z,30,-,TROPICAL DEPRESSION
