ADV,LAT,LON,TIME,WIND,PR,STAT
1,23.60,137.50,08/10/12Z,40,-,TROPICAL STORM
2,24.60,137.60,08/10/18Z,50,-,TROPICAL STORM
3,25.70,137.20,08/11/00Z,55,-,TROPICAL STORM
4,26.80,136.20,08/11/06Z,60,-,TROPICAL STORM
5,28.40,135.10,08/11/12Z,70,-,TYPHOON-1
6,30.30,134.50,08/11/18Z,70,-,TYPHOON-1
7,31.70,134.40,08/12/00Z,75,-,TYPHOON-1
8,32.80,134.20,08/12/06Z,70,-,TYPHOON-1
9,34.10,134.10,08/12/12Z,50,-,TROPICAL STORM
10,35.70,134.90,08/12/18Z,45,-,TROPICAL STORM
11,37.60,137.70,08/13/00Z,45,-,TROPICAL STORM
12,38.90,141.10,08/13/06Z,45,-,TROPICAL STORM
