ADV,LAT,LON,TIME,WIND,PR,STAT
1,9.20,160.50,11/21/12Z,20,-,TROPICAL DEPRESSION
2,9.40,159.50,11/21/18Z,20,-,TROPICAL DEPRESSION
3,9.50,158.70,11/22/00Z,20,-,TROPICAL DEPRESSION
4,9.40,158.10,11/22/06Z,15,-,TROPICAL DEPRESSION
5,9.20,158.20,11/22/12Z,15,-,TROPICAL DEPRESSION
6,8.90,158.70,11/22/18Z,20,-,TROPICAL DEPRESSION
7,8.60,159.60,11/23/00Z,20,-,TROPICAL DEPRESSION
8,8.20,160.60,11/23/06Z,20,-,TROPICAL DEPRESSION
9,7.50,161.10,11/23/12Z,20,-,TROPICAL DEPRESSION
10,7.10,160.60,11/23/18Z,20,-,TROPICAL DEPRESSION
11,7.00,159.50,11/24/00Z,15,-,TROPICAL DEPRESSION
12,7.00,157.90,11/24/06Z,15,-,TROPICAL DEPRESSION
13,7.50,156.00,11/24/12Z,15,-,TROPICAL DEPRESSION
14,7.40,154.70,11/24/18Z,15,-,TROPICAL DEPRESSION
15,7.40,153.40,11/25/00Z,15,-,TROPICAL DEPRESSION
16,7.50,152.30,11/25/06Z,15,-,TROPICAL DEPRESSION
17,7.60,151.30,11/25/12Z,15,-,TROPICAL DEPRESSION
18,7.60,150.20,11/25/18Z,15,-,TROPICAL DEPRESSION
19,7.50,149.70,11/26/00Z,20,-,TROPICAL DEPRESSION
20,7.80,149.30,11/26/06Z,20,-,TROPICAL DEPRESSION
21,8.20,149.00,11/26/12Z,20,-,TROPICAL DEPRESSION
22,9.10,148.70,11/26/18Z,20,-,TROPICAL DEPRESSION
23,10.00,148.30,11/27/00Z,25,-,TROPICAL DEPRESSION
24,9.90,148.20,11/27/06Z,30,-,TROPICAL DEPRESSION
25,9.80,148.00,11/27/12Z,30,-,TROPICAL DEPRESSION
26,9.70,147.80,11/27/18Z,40,-,TROPICAL STORM
27,9.50,147.60,11/28/00Z,45,-,TROPICAL STORM
28,9.40,147.50,11/28/06Z,50,-,TROPICAL STORM
29,9.30,147.20,11/28/12Z,55,-,TROPICAL STORM
30,9.20,147.00,11/28/18Z,60,-,TROPICAL STORM
31,9.10,146.50,11/29/00Z,65,-,TYPHOON-1
32,9.60,145.40,11/29/06Z,75,-,TYPHOON-1
33,10.40,144.00,11/29/12Z,80,-,TYPHOON-1
34,10.40,142.20,11/29/18Z,110,-,TYPHOON-3
35,10.10,140.50,11/30/00Z,120,-,TYPHOON-4
36,10.30,139.00,11/30/06Z,125,-,TYPHOON-4
37,11.10,137.40,11/30/12Z,130,-,TYPHOON-4
38,11.60,136.00,11/30/18Z,130,-,TYPHOON-4
39,12.00,134.80,12/01/00Z,130,-,TYPHOON-4
41,12.80,132.90,12/01/12Z,130,-,TYPHOON-4
42,13.50,132.40,12/01/18Z,125,-,TYPHOON-4
43,14.30,132.40,12/02/00Z,125,-,TYPHOON-4
44,15.10,132.50,12/02/06Z,125,-,TYPHOON-4
45,15.70,132.70,12/02/12Z,125,-,TYPHOON-4
46,16.20,132.90,12/02/18Z,125,-,TYPHOON-4
47,17.10,133.00,12/03/00Z,130,-,TYPHOON-4
48,18.10,132.90,12/03/06Z,130,-,TYPHOON-4
49,19.00,132.60,12/03/12Z,130,-,TYPHOON-4
50,20.00,132.50,12/03/18Z,130,-,TYPHOON-4
51,20.90,132.50,12/04/00Z,130,-,TYPHOON-4
52,22.60,133.70,12/04/06Z,130,-,TYPHOON-4
53,24.30,135.50,12/04/12Z,120,-,TYPHOON-4
54,26.50,137.80,12/04/18Z,110,-,TYPHOON-3
55,29.10,140.70,12/05/00Z,90,-,TYPHOON-2
56,32.60,145.00,12/05/06Z,80,-,TYPHOON-1
57,37.00,150.90,12/05/12Z,70,-,TYPHOON-1
58,39.40,156.20,12/05/18Z,70,-,TYPHOON-1
59,40.30,162.30,12/06/00Z,60,-,TROPICAL STORM
60,41.10,169.30,12/06/06Z,60,-,TROPICAL STORM
61,42.50,177.40,12/06/12Z,50,-,TROPICAL STORM
