ADV,LAT,LON,TIME,WIND,PR,STAT
1,11.50,133.30,06/23/18Z,30,-,TROPICAL DEPRESSION
2,11.80,132.20,06/24/00Z,35,-,TROPICAL STORM
3,12.00,131.10,06/24/06Z,45,-,TROPICAL STORM
4,12.30,130.00,06/24/12Z,60,-,TROPICAL STORM
5,12.50,128.80,06/24/18Z,80,-,TYPHOON-1
6,12.70,127.60,06/25/00Z,100,-,TYPHOON-3
7,13.00,126.40,06/25/06Z,120,-,TYPHOON-4
8,13.30,125.30,06/25/12Z,125,-,TYPHOON-4
9,13.50,124.30,06/25/18Z,110,-,TYPHOON-3
10,13.70,123.50,06/26/00Z,90,-,TYPHOON-2
11,14.10,122.80,06/26/06Z,80,-,TYPHOON-1
12,14.40,122.10,06/26/12Z,65,-,TYPHOON-1
13,14.80,121.40,06/26/18Z,50,-,TROPICAL STORM
14,15.30,120.70,06/27/00Z,50,-,TROPICAL STORM
15,15.80,119.90,06/27/06Z,50,-,TROPICAL STORM
16,16.50,119.10,06/27/12Z,50,-,TROPICAL STORM
17,17.40,118.20,06/27/18Z,55,-,TROPICAL STORM
18,18.30,117.40,06/28/00Z,65,-,TYPHOON-1
19,19.00,116.50,06/28/06Z,70,-,TYPHOON-1
20,19.50,115.60,06/28/12Z,70,-,TYPHOON-1
21,19.90,114.70,06/28/18Z,70,-,TYPHOON-1
22,20.20,113.70,06/29/00Z,70,-,TYPHOON-1
23,20.40,112.70,06/29/06Z,70,-,TYPHOON-1
24,20.70,111.80,06/29/12Z,70,-,TYPHOON-1
25,20.90,110.90,06/29/18Z,70,-,TYPHOON-1
26,21.20,110.00,06/30/00Z,70,-,TYPHOON-1
27,21.20,107.80,06/30/06Z,60,-,TROPICAL STORM
28,21.50,105.00,06/30/12Z,50,-,TROPICAL STORM
29,22.20,102.00,06/30/18Z,30,-,TROPICAL DEPRESSION
