ADV,LAT,LON,TIME,WIND,PR,STAT
1,17.50,157.90,08/22/12Z,35,-,TROPICAL STORM
2,18.50,158.00,08/22/18Z,35,-,TROPICAL STORM
3,19.50,158.30,08/23/00Z,40,-,TROPICAL STORM
4,20.60,158.70,08/23/06Z,50,-,TROPICAL STORM
5,21.40,159.00,08/23/12Z,50,-,TROPICAL STORM
6,22.30,159.20,08/23/18Z,50,-,TROPICAL STORM
7,23.00,159.50,08/24/00Z,50,-,TROPICAL STORM
8,23.60,159.70,08/24/06Z,50,-,TROPICAL STORM
9,24.40,159.80,08/24/12Z,50,-,TROPICAL STORM
10,25.10,159.80,08/24/18Z,50,-,TROPICAL STORM
11,25.40,159.70,08/25/00Z,60,-,TROPICAL STORM
12,25.50,159.60,08/25/06Z,60,-,TROPICAL STORM
13,25.60,159.50,08/25/12Z,70,-,TYPHOON-1
14,25.70,159.40,08/25/18Z,75,-,TYPHOON-1
15,25.60,158.60,08/26/00Z,80,-,TYPHOON-1
16,25.10,157.40,08/26/06Z,90,-,TYPHOON-2
17,24.30,156.40,08/26/12Z,100,-,TYPHOON-3
18,23.50,155.30,08/26/18Z,110,-,TYPHOON-3
19,23.00,154.00,08/27/00Z,110,-,TYPHOON-3
20,22.90,152.50,08/27/06Z,110,-,TYPHOON-3
21,22.80,151.10,08/27/12Z,110,-,TYPHOON-3
22,22.80,149.80,08/27/18Z,120,-,TYPHOON-4
23,22.90,148.30,08/28/00Z,120,-,TYPHOON-4
24,23.00,146.80,08/28/06Z,125,-,TYPHOON-4
25,23.50,145.30,08/28/12Z,125,-,TYPHOON-4
26,24.20,144.00,08/28/18Z,120,-,TYPHOON-4
27,25.20,142.80,08/29/00Z,120,-,TYPHOON-4
28,26.10,142.10,08/29/06Z,110,-,TYPHOON-3
29,27.00,141.50,08/29/12Z,105,-,TYPHOON-3
30,28.10,140.90,08/29/18Z,95,-,TYPHOON-2
31,29.50,140.50,08/30/00Z,85,-,TYPHOON-2
32,31.20,140.80,08/30/06Z,75,-,TYPHOON-1
33,33.10,141.40,08/30/12Z,70,-,TYPHOON-1
34,35.00,142.30,08/30/18Z,65,-,TYPHOON-1
35,36.60,143.50,08/31/00Z,60,-,TROPICAL STORM
36,37.90,145.80,08/31/06Z,60,-,TROPICAL STORM
37,38.50,148.10,08/31/12Z,50,-,TROPICAL STORM
38,38.80,150.30,08/31/18Z,45,-,TROPICAL STORM
39,39.20,152.30,09/01/00Z,40,-,TROPICAL STORM
40,39.50,154.10,09/01/06Z,35,-,TROPICAL STORM
