ADV,LAT,LON,TIME,WIND,PR,STAT
1,16.20,128.40,08/19/00Z,45,-,TROPICAL STORM
2,16.20,128.00,08/19/06Z,45,-,TROPICAL STORM
3,16.30,127.30,08/19/12Z,50,-,TROPICAL STORM
4,16.30,126.80,08/19/18Z,55,-,TROPICAL STORM
5,16.40,126.10,08/20/00Z,60,-,TROPICAL STORM
6,16.60,125.50,08/20/06Z,70,-,TYPHOON-1
7,16.80,124.80,08/20/12Z,70,-,TYPHOON-1
8,17.20,124.10,08/20/18Z,70,-,TYPHOON-1
9,17.40,123.70,08/21/00Z,80,-,TYPHOON-1
10,17.90,123.20,08/21/06Z,80,-,TYPHOON-1
11,18.50,122.50,08/21/12Z,80,-,TYPHOON-1
12,19.40,121.60,08/21/18Z,85,-,TYPHOON-2
13,20.30,120.90,08/22/00Z,90,-,TYPHOON-2
14,21.40,120.20,08/22/06Z,90,-,TYPHOON-2
15,22.60,119.30,08/22/12Z,80,-,TYPHOON-1
16,23.90,118.40,08/22/18Z,60,-,TROPICAL STORM
17,25.00,117.30,08/23/00Z,50,-,TROPICAL STORM
18,27.00,114.00,08/23/06Z,40,-,TROPICAL STORM
19,28.50,111.00,08/23/12Z,35,-,TROPICAL STORM
20,30.50,108.00,08/23/18Z,30,-,TROPICAL DEPRESSION
