ADV,LAT,LON,TIME,WIND,PR,STAT
1,22.40,145.50,08/12/00Z,60,-,TROPICAL STORM
2,23.00,144.00,08/12/06Z,65,-,TYPHOON-1
3,24.60,142.40,08/12/12Z,70,-,TYPHOON-1
4,25.70,141.70,08/12/18Z,85,-,TYPHOON-2
5,26.90,141.10,08/13/00Z,100,-,TYPHOON-3
6,28.90,140.30,08/13/06Z,110,-,TYPHOON-3
7,31.00,139.70,08/13/12Z,110,-,TYPHOON-3
8,33.50,139.20,08/13/18Z,90,-,TYPHOON-2
9,36.90,138.20,08/14/00Z,75,-,TYPHOON-1
10,40.30,137.40,08/14/06Z,60,-,TROPICAL STORM
11,43.90,137.20,08/14/12Z,50,-,TROPICAL STORM
12,44.50,137.70,08/14/18Z,50,-,TROPICAL STORM
13,44.70,138.10,08/15/00Z,45,-,TROPICAL STORM
14,45.00,138.50,08/15/06Z,40,-,TROPICAL STORM
15,46.00,139.00,08/15/12Z,40,-,TROPICAL STORM
16,46.50,139.50,08/15/18Z,30,-,TROPICAL DEPRESSION
