ADV,LAT,LON,TIME,WIND,PR,STAT
1,10.90,161.80,10/14/00Z,20,-,TROPICAL DEPRESSION
2,11.00,160.80,10/14/06Z,20,-,TROPICAL DEPRESSION
3,11.80,159.70,10/14/12Z,20,-,TROPICAL DEPRESSION
4,11.70,158.20,10/14/18Z,25,-,TROPICAL DEPRESSION
5,11.70,156.70,10/15/00Z,25,-,TROPICAL DEPRESSION
6,12.00,155.30,10/15/06Z,25,-,TROPICAL DEPRESSION
7,12.80,154.10,10/15/12Z,30,-,TROPICAL DEPRESSION
8,13.70,153.10,10/15/18Z,30,-,TROPICAL DEPRESSION
9,14.60,152.10,10/16/00Z,35,-,TROPICAL STORM
10,15.00,150.90,10/16/06Z,35,-,TROPICAL STORM
11,15.00,149.60,10/16/12Z,40,-,TROPICAL STORM
12,15.70,148.80,10/16/18Z,40,-,TROPICAL STORM
13,16.20,147.90,10/17/00Z,45,-,TROPICAL STORM
14,16.40,147.20,10/17/06Z,45,-,TROPICAL STORM
15,16.70,146.50,10/17/12Z,50,-,TROPICAL STORM
16,16.90,146.00,10/17/18Z,55,-,TROPICAL STORM
17,17.10,145.30,10/18/00Z,60,-,TROPICAL STORM
18,17.20,144.70,10/18/06Z,60,-,TROPICAL STORM
19,17.60,144.20,10/18/12Z,65,-,TYPHOON-1
20,18.20,143.80,10/18/18Z,70,-,TYPHOON-1
21,19.00,143.60,10/19/00Z,75,-,TYPHOON-1
22,19.90,143.40,10/19/06Z,80,-,TYPHOON-1
23,21.00,143.30,10/19/12Z,85,-,TYPHOON-2
24,22.00,143.40,10/19/18Z,90,-,TYPHOON-2
25,23.30,143.90,10/20/00Z,95,-,TYPHOON-2
26,24.60,144.80,10/20/06Z,100,-,TYPHOON-3
27,25.80,145.90,10/20/12Z,105,-,TYPHOON-3
28,27.30,147.10,10/20/18Z,105,-,TYPHOON-3
29,28.80,148.90,10/21/00Z,100,-,TYPHOON-3
30,29.90,150.90,10/21/06Z,90,-,TYPHOON-2
31,30.70,152.40,10/21/12Z,80,-,TYPHOON-1
32,31.00,154.00,10/21/18Z,70,-,TYPHOON-1
33,30.70,155.30,10/22/00Z,65,-,TYPHOON-1
34,29.80,156.70,10/22/06Z,60,-,TROPICAL STORM
35,28.80,157.70,10/22/12Z,60,-,TROPICAL STORM
36,27.80,158.30,10/22/18Z,55,-,TROPICAL STORM
37,26.90,159.20,10/23/00Z,55,-,TROPICAL STORM
38,26.20,160.20,10/23/06Z,55,-,TROPICAL STORM
39,25.90,161.40,10/23/12Z,55,-,TROPICAL STORM
40,25.70,162.50,10/23/18Z,50,-,TROPICAL STORM
41,25.50,163.60,10/24/00Z,50,-,TROPICAL STORM
42,25.40,164.40,10/24/06Z,50,-,TROPICAL STORM
43,25.40,165.30,10/24/12Z,50,-,TROPICAL STORM
44,25.50,166.20,10/24/18Z,50,-,TROPICAL STORM
45,25.70,166.90,10/25/00Z,50,-,TROPICAL STORM
46,26.20,167.40,10/25/06Z,50,-,TROPICAL STORM
47,26.80,167.50,10/25/12Z,50,-,TROPICAL STORM
48,27.30,167.10,10/25/18Z,45,-,TROPICAL STORM
49,27.80,166.50,10/26/00Z,45,-,TROPICAL STORM
50,28.20,166.10,10/26/06Z,40,-,TROPICAL STORM
51,28.70,165.70,10/26/12Z,35,-,TROPICAL STORM
52,29.20,165.30,10/26/18Z,35,-,TROPICAL STORM
53,29.80,165.00,10/27/00Z,30,-,TROPICAL DEPRESSION
54,30.60,164.90,10/27/06Z,30,-,TROPICAL DEPRESSION
55,31.40,165.50,10/27/12Z,25,-,TROPICAL DEPRESSION
56,32.30,166.70,10/27/18Z,25,-,TROPICAL DEPRESSION
57,33.30,167.30,10/28/00Z,20,-,TROPICAL DEPRESSION
