ADV,LAT,LON,TIME,WIND,PR,STAT
1,11.10,163.80,07/22/00Z,25,-,TROPICAL DEPRESSION
2,11.60,163.00,07/22/06Z,25,-,TROPICAL DEPRESSION
3,12.20,162.30,07/22/12Z,25,-,TROPICAL DEPRESSION
4,12.80,161.60,07/22/18Z,30,-,TROPICAL DEPRESSION
5,13.20,160.80,07/23/00Z,30,-,TROPICAL DEPRESSION
6,13.80,159.90,07/23/06Z,30,-,TROPICAL DEPRESSION
7,14.40,159.00,07/23/12Z,35,-,TROPICAL STORM
8,15.10,157.90,07/23/18Z,40,-,TROPICAL STORM
9,15.70,157.00,07/24/00Z,45,-,TROPICAL STORM
10,15.90,156.30,07/24/06Z,50,-,TROPICAL STORM
11,16.30,155.60,07/24/12Z,60,-,TROPICAL STORM
12,16.70,154.90,07/24/18Z,65,-,TYPHOON-1
13,16.90,154.10,07/25/00Z,70,-,TYPHOON-1
14,17.00,153.30,07/25/06Z,75,-,TYPHOON-1
15,16.80,152.70,07/25/12Z,80,-,TYPHOON-1
16,16.60,152.20,07/25/18Z,85,-,TYPHOON-2
17,16.20,152.00,07/26/00Z,90,-,TYPHOON-2
18,15.80,151.80,07/26/06Z,95,-,TYPHOON-2
19,15.50,151.30,07/26/12Z,95,-,TYPHOON-2
20,15.70,151.30,07/26/18Z,95,-,TYPHOON-2
21,15.30,151.20,07/27/00Z,95,-,TYPHOON-2
22,15.30,150.60,07/27/06Z,95,-,TYPHOON-2
23,15.40,150.20,07/27/12Z,95,-,TYPHOON-2
24,15.70,150.00,07/27/18Z,95,-,TYPHOON-2
25,16.80,149.60,07/28/00Z,95,-,TYPHOON-2
26,18.20,148.70,07/28/06Z,100,-,TYPHOON-3
27,18.90,146.90,07/28/12Z,105,-,TYPHOON-3
28,19.80,145.50,07/28/18Z,120,-,TYPHOON-4
33,23.30,140.20,07/30/00Z,130,-,TYPHOON-4
34,23.90,139.20,07/30/06Z,120,-,TYPHOON-4
35,24.70,139.00,07/30/12Z,115,-,TYPHOON-4
36,25.20,138.10,07/30/18Z,110,-,TYPHOON-3
37,25.70,137.90,07/31/00Z,105,-,TYPHOON-3
38,26.20,137.80,07/31/06Z,100,-,TYPHOON-3
39,27.10,137.40,07/31/12Z,95,-,TYPHOON-2
40,27.80,137.10,07/31/18Z,90,-,TYPHOON-2
41,29.20,136.90,08/01/00Z,85,-,TYPHOON-2
42,30.70,136.90,08/01/06Z,80,-,TYPHOON-1
43,32.90,137.00,08/01/12Z,70,-,TYPHOON-1
44,36.30,137.10,08/01/18Z,50,-,TROPICAL STORM
45,38.70,136.20,08/02/00Z,50,-,TROPICAL STORM
46,40.00,135.50,08/02/06Z,40,-,TROPICAL STORM
