ADV,LAT,LON,TIME,WIND,PR,STAT
1,10.80,151.80,11/10/00Z,25,-,TROPICAL DEPRESSION
2,10.90,150.30,11/10/06Z,25,-,TROPICAL DEPRESSION
3,11.10,148.90,11/10/12Z,25,-,TROPICAL DEPRESSION
4,11.30,147.30,11/10/18Z,25,-,TROPICAL DEPRESSION
5,11.50,145.80,11/11/00Z,25,-,TROPICAL DEPRESSION
6,11.70,144.40,11/11/06Z,25,-,TROPICAL DEPRESSION
7,11.80,142.80,11/11/12Z,50,-,TROPICAL STORM
8,12.00,141.20,11/11/18Z,50,-,TROPICAL STORM
9,12.10,139.70,11/12/00Z,50,-,TROPICAL STORM
10,12.20,138.20,11/12/06Z,75,-,TYPHOON-1
11,12.30,136.80,11/12/12Z,75,-,TYPHOON-1
12,12.40,135.20,11/12/18Z,85,-,TYPHOON-2
13,12.60,133.70,11/13/00Z,100,-,TYPHOON-3
14,12.60,132.10,11/13/06Z,125,-,TYPHOON-4
15,12.40,131.00,11/13/12Z,125,-,TYPHOON-4
16,12.40,130.10,11/13/18Z,125,-,TYPHOON-4
33,17.20,122.50,11/18/00Z,125,-,TYPHOON-4
34,17.70,122.60,11/18/06Z,125,-,TYPHOON-4
35,18.10,123.20,11/18/12Z,125,-,TYPHOON-4
36,18.50,124.10,11/18/18Z,125,-,TYPHOON-4
37,18.90,125.00,11/19/00Z,125,-,TYPHOON-4
38,19.10,125.60,11/19/06Z,100,-,TYPHOON-3
39,19.40,126.90,11/19/12Z,75,-,TYPHOON-1
40,19.70,128.00,11/19/18Z,50,-,TROPICAL STORM
41,19.80,129.30,11/20/00Z,25,-,TROPICAL DEPRESSION
42,20.20,130.80,11/20/06Z,25,-,TROPICAL DEPRESSION
