ADV,LAT,LON,TIME,WIND,PR,STAT
1,23.90,124.80,09/06/06Z,15,1010,TROPICAL DEPRESSION
2,23.20,124.70,09/06/12Z,15,1010,TROPICAL DEPRESSION
3,22.80,124.30,09/06/18Z,15,1010,TROPICAL DEPRESSION
4,22.50,123.80,09/07/00Z,20,1007,TROPICAL DEPRESSION
5,22.30,123.20,09/07/06Z,20,1005,TROPICAL DEPRESSION
6,22.10,122.30,09/07/12Z,20,1005,TROPICAL DEPRESSION
7,21.60,121.40,09/07/18Z,25,1004,TROPICAL DEPRESSION
8,21.10,120.60,09/08/00Z,30,1000,TROPICAL DEPRESSION
9,20.80,120.10,09/08/06Z,30,1000,TROPICAL DEPRESSION
10,20.60,119.50,09/08/12Z,35,996,TROPICAL STORM
11,20.90,119.20,09/08/18Z,40,993,TROPICAL STORM
12,21.40,119.40,09/09/00Z,45,989,TROPICAL STORM
13,22.30,119.20,09/09/06Z,50,985,TROPICAL STORM
14,23.20,119.00,09/09/12Z,65,974,TYPHOON-1
15,24.30,118.70,09/09/18Z,65,974,TYPHOON-1
16,25.60,118.70,09/10/00Z,50,985,TROPICAL STORM
17,26.80,118.70,09/10/06Z,40,993,TROPICAL STORM
18,27.80,119.20,09/10/12Z,30,1000,TROPICAL DEPRESSION
19,29.00,119.90,09/10/18Z,25,1004,TROPICAL DEPRESSION
20,30.30,120.70,09/11/00Z,20,1007,TROPICAL DEPRESSION
21,31.50,122.00,09/11/06Z,20,1007,TROPICAL DEPRESSION
22,32.60,123.80,09/11/12Z,20,1007,TROPICAL DEPRESSION
23,34.00,126.10,09/11/18Z,20,1007,"TROPICAL DEPRESSION
"
