ADV,LAT,LON,TIME,WIND,PR,STAT
1,14.60,142.20,08/27/18Z,15,1010,TROPICAL DEPRESSION
2,15.80,140.90,08/28/00Z,20,1007,TROPICAL DEPRESSION
3,17.10,139.80,08/28/06Z,25,1004,TROPICAL DEPRESSION
4,18.50,139.00,08/28/12Z,30,1000,TROPICAL DEPRESSION
5,19.50,137.70,08/28/18Z,35,996,TROPICAL STORM
6,20.50,136.50,08/29/00Z,40,993,TROPICAL STORM
7,21.30,135.30,08/29/06Z,45,989,TROPICAL STORM
8,21.70,134.20,08/29/12Z,45,989,TROPICAL STORM
9,22.20,133.20,08/29/18Z,55,982,TROPICAL STORM
10,22.80,132.50,08/30/00Z,60,978,TROPICAL STORM
11,23.30,131.80,08/30/06Z,70,970,TYPHOON-1
12,23.80,131.20,08/30/12Z,80,963,TYPHOON-1
13,24.40,130.30,08/30/18Z,90,956,TYPHOON-2
14,25.20,129.40,08/31/00Z,95,952,TYPHOON-2
15,26.20,128.50,08/31/06Z,95,952,TYPHOON-2
16,27.30,127.50,08/31/12Z,100,948,TYPHOON-3
17,28.70,126.20,08/31/18Z,100,948,TYPHOON-3
18,30.40,125.20,09/01/00Z,105,944,TYPHOON-3
19,32.30,124.70,09/01/06Z,100,948,TYPHOON-3
20,34.20,124.70,09/01/12Z,95,952,TYPHOON-2
21,36.10,125.50,09/01/18Z,80,963,TYPHOON-1
22,37.80,127.20,09/02/00Z,65,974,TYPHOON-1
23,39.10,129.70,09/02/06Z,60,978,TROPICAL STORM
24,40.10,132.20,09/02/12Z,50,985,TROPICAL STORM
25,41.10,134.90,09/02/18Z,45,989,TROPICAL STORM
26,41.50,137.40,09/03/00Z,40,993,TROPICAL STORM
27,41.40,139.80,09/03/06Z,35,996,TROPICAL STORM
