ADV,LAT,LON,TIME,WIND,PR,STAT
1,3.20,153.30,03/19/06Z,15,1010,TROPICAL DEPRESSION
2,2.70,152.20,03/19/12Z,15,1010,TROPICAL DEPRESSION
3,2.90,151.00,03/19/18Z,20,1007,TROPICAL DEPRESSION
4,3.30,149.90,03/20/00Z,20,1007,TROPICAL DEPRESSION
5,3.80,148.70,03/20/06Z,20,1007,TROPICAL DEPRESSION
6,4.30,147.60,03/20/12Z,20,1007,TROPICAL DEPRESSION
7,4.50,146.60,03/20/18Z,25,1004,TROPICAL DEPRESSION
8,4.70,145.80,03/21/00Z,25,1004,TROPICAL DEPRESSION
9,5.00,145.20,03/21/06Z,20,1007,TROPICAL DEPRESSION
10,5.50,144.60,03/21/12Z,20,1007,TROPICAL DEPRESSION
11,6.70,144.30,03/21/18Z,25,1004,TROPICAL DEPRESSION
12,7.40,143.50,03/22/00Z,30,1000,TROPICAL DEPRESSION
13,7.90,142.60,03/22/06Z,30,1000,TROPICAL DEPRESSION
14,8.40,141.60,03/22/12Z,30,1000,TROPICAL DEPRESSION
15,8.90,140.50,03/22/18Z,35,996,TROPICAL STORM
16,9.60,139.60,03/23/00Z,35,996,TROPICAL STORM
17,10.20,138.60,03/23/06Z,35,996,TROPICAL STORM
18,10.60,137.60,03/23/12Z,35,996,TROPICAL STORM
19,10.60,136.40,03/23/18Z,35,996,TROPICAL STORM
20,11.40,135.30,03/24/00Z,35,996,TROPICAL STORM
21,12.50,134.40,03/24/06Z,40,993,TROPICAL STORM
22,13.20,133.30,03/24/12Z,40,993,TROPICAL STORM
23,14.10,132.40,03/24/18Z,50,985,TROPICAL STORM
24,14.90,131.80,03/25/00Z,50,985,TROPICAL STORM
25,15.30,131.30,03/25/06Z,45,989,TROPICAL STORM
26,15.80,131.20,03/25/12Z,35,996,TROPICAL STORM
27,16.40,131.20,03/25/18Z,30,1000,TROPICAL DEPRESSION
28,17.20,131.30,03/26/00Z,30,1000,TROPICAL DEPRESSION
29,18.20,131.90,03/26/06Z,30,1000,TROPICAL DEPRESSION
