ADV,LAT,LON,TIME,WIND,PR,STAT
1,18.20,133.70,09/05/18Z,15,1010,TROPICAL DEPRESSION
2,18.70,134.40,09/06/00Z,15,1010,TROPICAL DEPRESSION
3,19.40,134.80,09/06/06Z,20,1007,TROPICAL DEPRESSION
4,20.30,134.90,09/06/12Z,25,1004,TROPICAL DEPRESSION
5,21.00,135.50,09/06/18Z,30,1000,TROPICAL DEPRESSION
6,21.50,135.60,09/07/00Z,30,1000,TROPICAL DEPRESSION
7,22.20,135.70,09/07/06Z,35,996,TROPICAL STORM
8,23.10,135.50,09/07/12Z,40,993,TROPICAL STORM
9,24.00,135.00,09/07/18Z,40,993,TROPICAL STORM
10,24.70,134.20,09/08/00Z,35,996,TROPICAL STORM
11,25.50,133.50,09/08/06Z,35,996,TROPICAL STORM
12,26.30,132.50,09/08/12Z,30,1000,TROPICAL DEPRESSION
13,27.10,131.50,09/08/18Z,30,1000,TROPICAL DEPRESSION
14,28.20,130.90,09/09/00Z,25,1004,TROPICAL DEPRESSION
15,29.20,130.10,09/09/06Z,20,1007,TROPICAL DEPRESSION
16,29.60,128.90,09/09/12Z,20,1007,TROPICAL DEPRESSION
17,30.30,128.00,09/09/18Z,20,1007,TROPICAL DEPRESSION
18,30.90,127.60,09/10/00Z,20,1007,TROPICAL DEPRESSION
19,31.60,127.30,09/10/06Z,15,1010,"TROPICAL DEPRESSION
"
