ADV,LAT,LON,TIME,WIND,PR,STAT
1,27.70,129.70,09/07/00Z,25,-,TROPICAL DEPRESSION
2,27.90,130.90,09/07/06Z,35,-,TROPICAL STORM
3,28.00,132.60,09/07/12Z,45,-,TROPICAL STORM
4,28.70,134.00,09/07/18Z,45,-,TROPICAL STORM
5,29.30,135.50,09/08/00Z,50,-,TROPICAL STORM
6,29.90,137.10,09/08/06Z,55,-,TROPICAL STORM
7,30.90,139.50,09/08/12Z,55,-,TROPICAL STORM
8,31.50,140.70,09/08/18Z,60,-,TROPICAL STORM
9,32.60,142.70,09/09/00Z,60,-,TROPICAL STORM
10,32.90,145.00,09/09/06Z,55,-,TROPICAL STORM
11,33.90,147.00,09/09/12Z,50,-,TROPICAL STORM
