ADV,LAT,LON,TIME,WIND,PR,STAT
1,12.80,130.80,09/17/12Z,30,-,TROPICAL DEPRESSION
2,14.00,129.40,09/17/18Z,30,-,TROPICAL DEPRESSION
3,14.30,128.40,09/18/00Z,35,-,TROPICAL STORM
4,15.20,127.10,09/18/06Z,35,-,TROPICAL STORM
5,15.60,125.80,09/18/12Z,35,-,TROPICAL STORM
6,16.80,123.70,09/18/18Z,35,-,TROPICAL STORM
7,18.00,122.50,09/19/00Z,40,-,TROPICAL STORM
8,18.70,121.30,09/19/06Z,40,-,TROPICAL STORM
9,18.70,119.90,09/19/12Z,40,-,TROPICAL STORM
10,18.80,119.60,09/19/18Z,40,-,TROPICAL STORM
11,19.60,119.90,09/20/00Z,45,-,TROPICAL STORM
12,20.00,119.70,09/20/06Z,45,-,TROPICAL STORM
13,20.80,119.80,09/20/12Z,45,-,TROPICAL STORM
14,21.50,120.00,09/20/18Z,50,-,TROPICAL STORM
15,21.90,120.00,09/21/00Z,50,-,TROPICAL STORM
16,22.60,121.20,09/21/06Z,50,-,TROPICAL STORM
17,24.20,122.20,09/21/12Z,50,-,TROPICAL STORM
18,26.00,122.00,09/21/18Z,50,-,TROPICAL STORM
19,27.30,122.00,09/22/00Z,45,-,TROPICAL STORM
20,28.10,122.10,09/22/06Z,45,-,TROPICAL STORM
21,29.10,122.30,09/22/12Z,40,-,TROPICAL STORM
22,29.50,122.50,09/22/18Z,40,-,TROPICAL STORM
23,30.40,121.70,09/23/00Z,35,-,TROPICAL STORM
24,31.50,122.00,09/23/06Z,30,-,TROPICAL DEPRESSION
25,32.40,122.80,09/23/12Z,30,-,TROPICAL DEPRESSION
