ADV,LAT,LON,TIME,WIND,PR,STAT
1,10.30,174.70,09/21/12Z,15,-,TROPICAL DEPRESSION
2,10.30,174.40,09/21/18Z,15,-,TROPICAL DEPRESSION
3,10.20,173.70,09/22/00Z,15,-,TROPICAL DEPRESSION
4,10.20,173.00,09/22/06Z,20,-,TROPICAL DEPRESSION
5,10.20,171.80,09/22/12Z,20,-,TROPICAL DEPRESSION
6,10.20,170.30,09/22/18Z,25,-,TROPICAL DEPRESSION
7,10.60,168.80,09/23/00Z,25,-,TROPICAL DEPRESSION
8,11.20,167.40,09/23/06Z,25,-,TROPICAL DEPRESSION
9,12.10,166.30,09/23/12Z,30,-,TROPICAL DEPRESSION
10,12.90,165.30,09/23/18Z,30,-,TROPICAL DEPRESSION
11,13.70,164.50,09/24/00Z,35,-,TROPICAL STORM
12,14.60,163.80,09/24/06Z,40,-,TROPICAL STORM
13,15.30,163.20,09/24/12Z,45,-,TROPICAL STORM
14,16.00,162.60,09/24/18Z,50,-,TROPICAL STORM
15,16.90,162.10,09/25/00Z,55,-,TROPICAL STORM
16,17.90,161.60,09/25/06Z,60,-,TROPICAL STORM
17,18.90,161.10,09/25/12Z,65,-,TYPHOON-1
18,19.80,160.70,09/25/18Z,70,-,TYPHOON-1
19,20.10,160.50,09/26/00Z,75,-,TYPHOON-1
20,20.40,160.30,09/26/06Z,85,-,TYPHOON-2
21,20.80,160.10,09/26/12Z,115,-,TYPHOON-4
22,21.40,159.70,09/26/18Z,125,-,TYPHOON-4
27,24.60,157.40,09/28/00Z,115,-,TYPHOON-4
28,25.60,157.30,09/28/06Z,110,-,TYPHOON-3
29,26.80,157.30,09/28/12Z,110,-,TYPHOON-3
30,28.20,157.60,09/28/18Z,110,-,TYPHOON-3
31,29.80,158.50,09/29/00Z,100,-,TYPHOON-3
32,31.60,159.80,09/29/06Z,95,-,TYPHOON-2
33,33.80,161.90,09/29/12Z,90,-,TYPHOON-2
34,36.40,164.10,09/29/18Z,80,-,TYPHOON-1
35,39.50,166.90,09/30/00Z,75,-,TYPHOON-1
36,42.10,170.30,09/30/06Z,75,-,TYPHOON-1
37,43.80,173.50,09/30/12Z,65,-,TYPHOON-1
38,45.50,176.80,09/30/18Z,60,-,TROPICAL STORM
