ADV,LAT,LON,TIME,WIND,PR,STAT
1,6.50,147.00,12/16/12Z,35,-,TROPICAL STORM
2,6.90,145.90,12/16/18Z,35,-,TROPICAL STORM
3,7.00,144.80,12/17/00Z,40,-,TROPICAL STORM
4,7.20,143.80,12/17/06Z,40,-,TROPICAL STORM
5,7.50,142.50,12/17/12Z,45,-,TROPICAL STORM
6,7.70,141.50,12/17/18Z,45,-,TROPICAL STORM
7,8.20,140.20,12/18/00Z,45,-,TROPICAL STORM
8,8.40,138.90,12/18/06Z,50,-,TROPICAL STORM
9,8.30,137.80,12/18/12Z,50,-,TROPICAL STORM
10,8.40,136.20,12/18/18Z,50,-,TROPICAL STORM
11,9.20,135.10,12/19/00Z,60,-,TROPICAL STORM
12,10.00,133.90,12/19/06Z,70,-,TYPHOON-1
13,10.30,132.50,12/19/12Z,70,-,TYPHOON-1
14,10.70,131.10,12/19/18Z,80,-,TYPHOON-1
15,11.20,129.90,12/20/00Z,80,-,TYPHOON-1
16,11.70,128.50,12/20/06Z,80,-,TYPHOON-1
17,12.00,127.00,12/20/12Z,70,-,TYPHOON-1
18,12.20,125.50,12/20/18Z,60,-,TROPICAL STORM
19,12.20,124.00,12/21/00Z,60,-,TROPICAL STORM
20,12.20,122.30,12/21/06Z,70,-,TYPHOON-1
21,12.30,120.70,12/21/12Z,80,-,TYPHOON-1
22,12.40,119.50,12/21/18Z,90,-,TYPHOON-2
23,12.60,118.40,12/22/00Z,90,-,TYPHOON-2
24,13.00,117.50,12/22/06Z,100,-,TYPHOON-3
25,13.20,116.50,12/22/12Z,120,-,TYPHOON-4
26,13.30,116.00,12/22/18Z,130,-,TYPHOON-4
27,13.40,115.30,12/23/00Z,130,-,TYPHOON-4
28,13.30,114.80,12/23/06Z,130,-,TYPHOON-4
29,13.20,114.20,12/23/12Z,110,-,TYPHOON-3
30,13.10,113.40,12/23/18Z,100,-,TYPHOON-3
31,13.00,112.30,12/24/00Z,90,-,TYPHOON-2
32,12.90,111.50,12/24/06Z,75,-,TYPHOON-1
33,12.90,110.50,12/24/12Z,60,-,TROPICAL STORM
34,12.90,109.50,12/24/18Z,50,-,TROPICAL STORM
35,13.80,108.00,12/25/00Z,40,-,TROPICAL STORM
36,14.00,106.00,12/25/06Z,30,-,TROPICAL DEPRESSION
37,14.50,105.00,12/25/12Z,20,-,TROPICAL DEPRESSION
