ADV,LAT,LON,TIME,WIND,PR,STAT
1,12.10,131.30,11/22/06Z,35,-,TROPICAL STORM
2,12.90,130.00,11/22/12Z,45,-,TROPICAL STORM
3,13.40,128.90,11/22/18Z,50,-,TROPICAL STORM
4,14.00,127.80,11/23/00Z,60,-,TROPICAL STORM
5,14.10,126.60,11/23/06Z,75,-,TYPHOON-1
6,14.00,125.80,11/23/12Z,90,-,TYPHOON-2
7,14.00,124.80,11/23/18Z,100,-,TYPHOON-3
8,14.40,124.00,11/24/00Z,100,-,TYPHOON-3
9,15.30,124.00,11/24/06Z,100,-,TYPHOON-3
10,16.00,123.50,11/24/12Z,90,-,TYPHOON-2
11,16.50,122.90,11/24/18Z,90,-,TYPHOON-2
12,17.10,122.20,11/25/00Z,100,-,TYPHOON-3
13,17.90,121.70,11/25/06Z,125,-,TYPHOON-4
16,19.90,120.50,11/26/00Z,130,-,TYPHOON-4
17,20.50,120.00,11/26/06Z,110,-,TYPHOON-3
18,21.20,119.60,11/26/12Z,90,-,TYPHOON-2
19,22.00,119.30,11/26/18Z,75,-,TYPHOON-1
20,23.00,119.20,11/27/00Z,55,-,TROPICAL STORM
21,23.80,119.10,11/27/06Z,45,-,TROPICAL STORM
22,24.70,118.80,11/27/12Z,30,-,TROPICAL DEPRESSION
