ADV,LAT,LON,TIME,WIND,PR,STAT
1,9.00,139.50,10/15/12Z,25,-,TROPICAL DEPRESSION
2,9.00,139.00,10/15/18Z,25,-,TROPICAL DEPRESSION
3,8.90,138.40,10/16/00Z,30,-,TROPICAL DEPRESSION
4,8.90,137.80,10/16/06Z,30,-,TROPICAL DEPRESSION
5,9.00,137.00,10/16/12Z,30,-,TROPICAL DEPRESSION
6,9.00,136.60,10/16/18Z,35,-,TROPICAL STORM
7,9.00,136.00,10/17/00Z,35,-,TROPICAL STORM
8,9.20,135.50,10/17/06Z,35,-,TROPICAL STORM
9,9.40,135.00,10/17/12Z,35,-,TROPICAL STORM
10,9.70,134.50,10/17/18Z,40,-,TROPICAL STORM
11,9.90,134.10,10/18/00Z,40,-,TROPICAL STORM
12,10.10,133.90,10/18/06Z,50,-,TROPICAL STORM
13,10.30,133.50,10/18/12Z,55,-,TROPICAL STORM
14,10.60,132.90,10/18/18Z,65,-,TYPHOON-1
15,10.90,132.30,10/19/00Z,80,-,TYPHOON-1
16,11.00,132.00,10/19/06Z,90,-,TYPHOON-2
17,11.00,131.20,10/19/12Z,100,-,TYPHOON-3
18,11.20,130.60,10/19/18Z,110,-,TYPHOON-3
19,11.30,130.00,10/20/00Z,120,-,TYPHOON-4
20,11.40,129.20,10/20/06Z,120,-,TYPHOON-4
21,11.50,128.50,10/20/12Z,120,-,TYPHOON-4
22,12.10,127.70,10/20/18Z,110,-,TYPHOON-3
23,12.60,126.80,10/21/00Z,105,-,TYPHOON-3
24,13.00,126.00,10/21/06Z,105,-,TYPHOON-3
25,13.40,125.10,10/21/12Z,100,-,TYPHOON-3
26,13.60,124.30,10/21/18Z,100,-,TYPHOON-3
27,13.80,123.20,10/22/00Z,100,-,TYPHOON-3
28,13.70,122.50,10/22/06Z,100,-,TYPHOON-3
29,13.50,121.50,10/22/12Z,105,-,TYPHOON-3
30,13.40,120.40,10/22/18Z,110,-,TYPHOON-3
31,13.70,119.20,10/23/00Z,115,-,TYPHOON-4
32,13.70,118.10,10/23/06Z,120,-,TYPHOON-4
33,13.50,117.00,10/23/12Z,120,-,TYPHOON-4
34,13.50,115.80,10/23/18Z,115,-,TYPHOON-4
35,13.60,114.60,10/24/00Z,110,-,TYPHOON-3
36,13.80,113.30,10/24/06Z,100,-,TYPHOON-3
37,14.20,112.20,10/24/12Z,90,-,TYPHOON-2
38,14.40,111.00,10/24/18Z,70,-,TYPHOON-1
39,14.40,109.50,10/25/00Z,55,-,TROPICAL STORM
40,15.00,107.00,10/25/06Z,40,-,TROPICAL STORM
41,15.30,106.00,10/25/12Z,35,-,TROPICAL STORM
42,14.90,105.00,10/25/18Z,30,-,TROPICAL DEPRESSION
43,14.20,104.00,10/26/00Z,25,-,TROPICAL DEPRESSION
