ADV,LAT,LON,TIME,WIND,PR,STAT
1,11.20,152.20,11/10/00Z,20,-,TROPICAL DEPRESSION
2,11.00,151.60,11/10/06Z,20,-,TROPICAL DEPRESSION
3,10.90,151.20,11/10/12Z,20,-,TROPICAL DEPRESSION
4,10.80,150.70,11/10/18Z,20,-,TROPICAL DEPRESSION
5,10.70,150.20,11/11/00Z,20,-,TROPICAL DEPRESSION
6,10.70,149.00,11/11/06Z,20,-,TROPICAL DEPRESSION
7,10.90,147.90,11/11/12Z,20,-,TROPICAL DEPRESSION
8,11.00,146.50,11/11/18Z,25,-,TROPICAL DEPRESSION
9,11.50,145.50,11/12/00Z,30,-,TROPICAL DEPRESSION
10,11.90,144.10,11/12/06Z,40,-,TROPICAL STORM
11,12.40,142.90,11/12/12Z,50,-,TROPICAL STORM
12,13.00,141.50,11/12/18Z,55,-,TROPICAL STORM
13,13.60,140.10,11/13/00Z,60,-,TROPICAL STORM
14,14.30,138.90,11/13/06Z,65,-,TYPHOON-1
17,15.00,132.00,11/14/00Z,80,-,TYPHOON-1
18,15.70,129.90,11/14/06Z,80,-,TYPHOON-1
19,16.40,127.70,11/14/12Z,80,-,TYPHOON-1
20,16.50,125.50,11/14/18Z,90,-,TYPHOON-2
21,16.00,124.00,11/15/00Z,95,-,TYPHOON-2
22,16.20,123.00,11/15/06Z,80,-,TYPHOON-1
23,16.50,121.80,11/15/12Z,80,-,TYPHOON-1
24,15.90,120.80,11/15/18Z,65,-,TYPHOON-1
25,15.00,120.10,11/16/00Z,50,-,TROPICAL STORM
26,14.50,119.50,11/16/06Z,50,-,TROPICAL STORM
27,14.00,119.00,11/16/12Z,50,-,TROPICAL STORM
28,13.50,118.30,11/16/18Z,55,-,TROPICAL STORM
29,13.30,117.90,11/17/00Z,60,-,TROPICAL STORM
30,13.20,117.50,11/17/06Z,70,-,TYPHOON-1
31,13.00,117.30,11/17/12Z,75,-,TYPHOON-1
32,13.00,117.00,11/17/18Z,70,-,TYPHOON-1
33,13.00,116.70,11/18/00Z,65,-,TYPHOON-1
34,13.10,116.50,11/18/06Z,60,-,TROPICAL STORM
35,13.30,116.10,11/18/12Z,55,-,TROPICAL STORM
36,13.70,116.00,11/18/18Z,50,-,TROPICAL STORM
37,14.00,115.50,11/19/00Z,45,-,TROPICAL STORM
38,14.30,115.00,11/19/06Z,45,-,TROPICAL STORM
39,14.30,114.50,11/19/12Z,45,-,TROPICAL STORM
40,14.30,113.70,11/19/18Z,40,-,TROPICAL STORM
41,14.10,113.20,11/20/00Z,40,-,TROPICAL STORM
42,14.10,112.80,11/20/06Z,40,-,TROPICAL STORM
43,14.00,112.00,11/20/12Z,40,-,TROPICAL STORM
44,13.90,112.30,11/20/18Z,40,-,TROPICAL STORM
45,13.90,112.80,11/21/00Z,30,-,TROPICAL DEPRESSION
46,14.00,113.30,11/21/06Z,25,-,TROPICAL DEPRESSION
