ADV,LAT,LON,TIME,WIND,PR,STAT
1,24.00,164.50,08/24/12Z,20,-,TROPICAL DEPRESSION
2,24.60,163.90,08/24/18Z,25,-,TROPICAL DEPRESSION
3,25.30,163.20,08/25/00Z,25,-,TROPICAL DEPRESSION
4,26.20,162.90,08/25/06Z,25,-,TROPICAL DEPRESSION
5,27.10,162.50,08/25/12Z,30,-,TROPICAL DEPRESSION
6,27.80,161.80,08/25/18Z,30,-,TROPICAL DEPRESSION
7,28.60,161.10,08/26/00Z,35,-,TROPICAL STORM
8,29.30,160.60,08/26/06Z,40,-,TROPICAL STORM
9,30.10,160.20,08/26/12Z,40,-,TROPICAL STORM
10,30.60,160.20,08/26/18Z,40,-,TROPICAL STORM
11,31.10,160.30,08/27/00Z,45,-,TROPICAL STORM
12,32.30,160.50,08/27/06Z,45,-,TROPICAL STORM
13,33.10,160.80,08/27/12Z,50,-,TROPICAL STORM
14,33.90,161.40,08/27/18Z,55,-,TROPICAL STORM
15,34.60,161.70,08/28/00Z,55,-,TROPICAL STORM
16,35.90,161.80,08/28/06Z,50,-,TROPICAL STORM
17,36.90,162.00,08/28/12Z,50,-,TROPICAL STORM
18,38.00,162.70,08/28/18Z,50,-,TROPICAL STORM
19,39.20,162.80,08/29/00Z,45,-,TROPICAL STORM
20,40.00,162.00,08/29/06Z,45,-,TROPICAL STORM
21,40.80,161.20,08/29/12Z,40,-,TROPICAL STORM
22,41.20,160.30,08/29/18Z,40,-,TROPICAL STORM
23,41.60,160.00,08/30/00Z,35,-,TROPICAL STORM
24,42.30,160.20,08/30/06Z,35,-,TROPICAL STORM
25,43.10,160.50,08/30/12Z,30,-,TROPICAL DEPRESSION
26,43.60,161.10,08/30/18Z,30,-,TROPICAL DEPRESSION
27,44.00,162.00,08/31/00Z,30,-,TROPICAL DEPRESSION
