ADV,LAT,LON,TIME,WIND,PR,STAT
1,22.40,134.30,08/12/18Z,15,1010,TROPICAL DEPRESSION
2,22.60,133.50,08/13/00Z,15,1010,TROPICAL DEPRESSION
3,23.10,132.80,08/13/06Z,15,1006,TROPICAL DEPRESSION
4,23.70,132.50,08/13/12Z,15,1006,TROPICAL DEPRESSION
5,24.30,132.80,08/13/18Z,20,1007,TROPICAL DEPRESSION
6,25.10,133.20,08/14/00Z,20,1004,TROPICAL DEPRESSION
7,26.20,133.30,08/14/06Z,20,1007,TROPICAL DEPRESSION
8,27.20,133.80,08/14/12Z,25,1004,TROPICAL DEPRESSION
9,28.20,134.20,08/14/18Z,35,996,TROPICAL STORM
10,29.20,134.60,08/15/00Z,50,985,TROPICAL STORM
11,30.10,135.40,08/15/06Z,55,982,TROPICAL STORM
12,30.90,136.80,08/15/12Z,55,982,TROPICAL STORM
13,31.80,138.40,08/15/18Z,55,982,TROPICAL STORM
14,32.70,140.80,08/16/00Z,55,982,TROPICAL STORM
15,33.80,143.10,08/16/06Z,55,982,TROPICAL STORM
16,34.70,145.70,08/16/12Z,50,985,TROPICAL STORM
17,36.10,148.30,08/16/18Z,50,985,TROPICAL STORM
18,37.70,151.40,08/17/00Z,45,989,TROPICAL STORM
19,39.00,154.80,08/17/06Z,45,989,TROPICAL STORM
20,40.50,158.50,08/17/12Z,45,989,TROPICAL STORM
21,42.10,163.10,08/17/18Z,35,996,TROPICAL STORM
