ADV,LAT,LON,TIME,WIND,PR,STAT
1,15.00,124.00,08/06/00Z,25,-,TROPICAL DEPRESSION
2,15.30,123.60,08/06/06Z,30,-,TROPICAL DEPRESSION
3,15.70,123.40,08/06/12Z,35,-,TROPICAL STORM
4,16.10,122.60,08/06/18Z,40,-,TROPICAL STORM
5,16.60,121.90,08/07/00Z,40,-,TROPICAL STORM
6,17.70,120.90,08/07/06Z,35,-,TROPICAL STORM
7,17.90,119.60,08/07/12Z,35,-,TROPICAL STORM
8,18.60,118.70,08/07/18Z,35,-,TROPICAL STORM
9,19.30,117.50,08/08/00Z,35,-,TROPICAL STORM
10,19.70,116.80,08/08/06Z,35,-,TROPICAL STORM
11,20.30,115.70,08/08/12Z,35,-,TROPICAL STORM
12,20.80,114.60,08/08/18Z,35,-,TROPICAL STORM
13,21.10,113.60,08/09/00Z,35,-,TROPICAL STORM
14,21.70,112.50,08/09/06Z,30,-,TROPICAL DEPRESSION
