ADV,LAT,LON,TIME,WIND,PR,STAT
1,6.00,152.00,06/18/00Z,15,-,TROPICAL DEPRESSION
2,6.20,150.60,06/18/06Z,15,-,TROPICAL DEPRESSION
3,6.40,149.20,06/18/12Z,20,-,TROPICAL DEPRESSION
4,6.60,147.80,06/18/18Z,20,-,TROPICAL DEPRESSION
5,6.80,146.30,06/19/00Z,20,-,TROPICAL DEPRESSION
6,7.00,144.80,06/19/06Z,20,-,TROPICAL DEPRESSION
7,7.30,143.30,06/19/12Z,20,-,TROPICAL DEPRESSION
8,7.70,141.80,06/19/18Z,20,-,TROPICAL DEPRESSION
9,8.20,140.30,06/20/00Z,20,-,TROPICAL DEPRESSION
10,8.80,138.90,06/20/06Z,20,-,TROPICAL DEPRESSION
11,9.50,137.50,06/20/12Z,20,-,TROPICAL DEPRESSION
12,10.20,136.10,06/20/18Z,20,-,TROPICAL DEPRESSION
13,10.80,134.70,06/21/00Z,20,-,TROPICAL DEPRESSION
14,11.30,133.30,06/21/06Z,25,-,TROPICAL DEPRESSION
15,11.80,131.90,06/21/12Z,25,-,TROPICAL DEPRESSION
16,12.20,130.40,06/21/18Z,25,-,TROPICAL DEPRESSION
17,12.60,128.90,06/22/00Z,20,-,TROPICAL DEPRESSION
18,13.00,127.20,06/22/06Z,20,-,TROPICAL DEPRESSION
19,13.50,125.30,06/22/12Z,20,-,TROPICAL DEPRESSION
20,14.10,123.30,06/22/18Z,20,-,TROPICAL DEPRESSION
21,14.90,121.30,06/23/00Z,25,-,TROPICAL DEPRESSION
22,15.70,119.40,06/23/06Z,30,-,TROPICAL DEPRESSION
23,16.40,117.60,06/23/12Z,35,-,TROPICAL STORM
24,17.30,116.10,06/23/18Z,45,-,TROPICAL STORM
25,18.20,114.90,06/24/00Z,45,-,TROPICAL STORM
26,19.10,113.90,06/24/06Z,45,-,TROPICAL STORM
27,20.00,113.10,06/24/12Z,40,-,TROPICAL STORM
28,20.90,112.40,06/24/18Z,40,-,TROPICAL STORM
29,21.70,111.80,06/25/00Z,30,-,TROPICAL DEPRESSION
30,22.60,111.30,06/25/06Z,25,-,TROPICAL DEPRESSION
31,23.60,110.90,06/25/12Z,20,-,TROPICAL DEPRESSION
32,24.80,110.60,06/25/18Z,15,-,TROPICAL DEPRESSION
