ADV,LAT,LON,TIME,WIND,PR,STAT
1,20.00,152.00,08/12/00Z,15,-,TROPICAL DEPRESSION
2,19.80,151.00,08/12/06Z,15,-,TROPICAL DEPRESSION
3,19.70,150.00,08/12/12Z,15,-,TROPICAL DEPRESSION
4,19.50,149.10,08/12/18Z,20,-,TROPICAL DEPRESSION
5,19.30,148.30,08/13/00Z,20,-,TROPICAL DEPRESSION
6,19.10,147.60,08/13/06Z,20,-,TROPICAL DEPRESSION
7,18.90,146.90,08/13/12Z,20,-,TROPICAL DEPRESSION
8,18.60,146.30,08/13/18Z,25,-,TROPICAL DEPRESSION
9,18.20,145.70,08/14/00Z,25,-,TROPICAL DEPRESSION
10,18.00,145.00,08/14/06Z,25,-,TROPICAL DEPRESSION
11,17.90,144.20,08/14/12Z,30,-,TROPICAL DEPRESSION
12,18.00,143.40,08/14/18Z,30,-,TROPICAL DEPRESSION
13,18.10,142.50,08/15/00Z,35,-,TROPICAL STORM
14,18.20,141.50,08/15/06Z,40,-,TROPICAL STORM
15,18.20,140.40,08/15/12Z,45,-,TROPICAL STORM
16,18.10,139.30,08/15/18Z,50,-,TROPICAL STORM
17,17.90,138.40,08/16/00Z,55,-,TROPICAL STORM
18,17.70,137.60,08/16/06Z,60,-,TROPICAL STORM
19,17.50,136.80,08/16/12Z,65,-,TYPHOON-1
20,17.40,135.90,08/16/18Z,70,-,TYPHOON-1
21,17.60,135.00,08/17/00Z,80,-,TYPHOON-1
22,18.00,134.10,08/17/06Z,85,-,TYPHOON-2
23,18.40,133.20,08/17/12Z,90,-,TYPHOON-2
24,18.70,132.30,08/17/18Z,90,-,TYPHOON-2
25,19.00,131.40,08/18/00Z,95,-,TYPHOON-2
26,19.50,130.60,08/18/06Z,100,-,TYPHOON-3
27,20.10,129.80,08/18/12Z,110,-,TYPHOON-3
28,20.70,128.80,08/18/18Z,115,-,TYPHOON-4
29,21.20,127.80,08/19/00Z,120,-,TYPHOON-4
30,21.70,126.90,08/19/06Z,125,-,TYPHOON-4
31,22.10,126.10,08/19/12Z,130,-,TYPHOON-4
32,22.50,125.50,08/19/18Z,130,-,TYPHOON-4
33,22.90,124.90,08/20/00Z,125,-,TYPHOON-4
34,23.60,124.60,08/20/06Z,125,-,TYPHOON-4
35,24.50,124.50,08/20/12Z,120,-,TYPHOON-4
36,25.40,123.90,08/20/18Z,115,-,TYPHOON-4
37,26.20,123.10,08/21/00Z,105,-,TYPHOON-3
38,26.90,122.30,08/21/06Z,100,-,TYPHOON-3
39,27.50,121.30,08/21/12Z,90,-,TYPHOON-2
40,28.10,120.10,08/21/18Z,80,-,TYPHOON-1
41,28.70,118.80,08/22/00Z,55,-,TROPICAL STORM
42,29.30,117.50,08/22/06Z,40,-,TROPICAL STORM
43,29.90,116.20,08/22/12Z,25,-,TROPICAL DEPRESSION
44,30.50,114.90,08/22/18Z,20,-,TROPICAL DEPRESSION
