ADV,LAT,LON,TIME,WIND,PR,STAT
1,19.00,112.50,06/02/06Z,20,-,TROPICAL DEPRESSION
2,19.10,112.80,06/02/12Z,20,-,TROPICAL DEPRESSION
3,19.20,113.20,06/02/18Z,20,-,TROPICAL DEPRESSION
4,19.30,113.60,06/03/00Z,25,-,TROPICAL DEPRESSION
5,19.40,114.00,06/03/06Z,25,-,TROPICAL DEPRESSION
6,19.50,114.50,06/03/12Z,25,-,TROPICAL DEPRESSION
7,19.70,115.10,06/03/18Z,25,-,TROPICAL DEPRESSION
8,19.90,115.70,06/04/00Z,30,-,TROPICAL DEPRESSION
9,20.10,116.20,06/04/06Z,30,-,TROPICAL DEPRESSION
10,20.10,116.70,06/04/12Z,35,-,TROPICAL STORM
11,20.00,117.00,06/04/18Z,35,-,TROPICAL STORM
12,20.00,117.10,06/05/00Z,40,-,TROPICAL STORM
13,20.00,117.00,06/05/06Z,45,-,TROPICAL STORM
14,19.90,116.90,06/05/12Z,45,-,TROPICAL STORM
15,19.80,116.60,06/05/18Z,45,-,TROPICAL STORM
16,19.70,116.10,06/06/00Z,50,-,TROPICAL STORM
17,19.50,115.50,06/06/06Z,55,-,TROPICAL STORM
18,19.40,114.80,06/06/12Z,55,-,TROPICAL STORM
19,19.40,113.90,06/06/18Z,55,-,TROPICAL STORM
20,19.50,113.20,06/07/00Z,50,-,TROPICAL STORM
21,19.60,112.60,06/07/06Z,50,-,TROPICAL STORM
22,19.70,112.00,06/07/12Z,50,-,TROPICAL STORM
23,20.00,111.40,06/07/18Z,55,-,TROPICAL STORM
24,20.50,110.80,06/08/00Z,55,-,TROPICAL STORM
25,21.00,110.30,06/08/06Z,50,-,TROPICAL STORM
26,21.80,110.00,06/08/12Z,45,-,TROPICAL STORM
27,22.50,109.90,06/08/18Z,35,-,TROPICAL STORM
28,23.20,110.10,06/09/00Z,30,-,TROPICAL DEPRESSION
29,23.70,110.30,06/09/06Z,25,-,TROPICAL DEPRESSION
30,24.20,110.80,06/09/12Z,20,-,TROPICAL DEPRESSION
