ADV,LAT,LON,TIME,WIND,PR,STAT
1,12.00,151.70,07/30/00Z,15,-,TROPICAL DEPRESSION
2,12.30,151.10,07/30/06Z,15,-,TROPICAL DEPRESSION
3,12.60,150.50,07/30/12Z,15,-,TROPICAL DEPRESSION
4,12.80,149.80,07/30/18Z,15,-,TROPICAL DEPRESSION
5,13.00,149.10,07/31/00Z,15,-,TROPICAL DEPRESSION
6,13.20,148.40,07/31/06Z,15,-,TROPICAL DEPRESSION
7,13.40,147.70,07/31/12Z,15,-,TROPICAL DEPRESSION
8,13.70,146.90,07/31/18Z,15,-,TROPICAL DEPRESSION
9,14.00,146.00,08/01/00Z,15,-,TROPICAL DEPRESSION
10,14.30,145.10,08/01/06Z,15,-,TROPICAL DEPRESSION
11,14.60,144.20,08/01/12Z,15,-,TROPICAL DEPRESSION
12,14.90,143.20,08/01/18Z,20,-,TROPICAL DEPRESSION
13,15.10,142.30,08/02/00Z,20,-,TROPICAL DEPRESSION
14,15.20,141.50,08/02/06Z,25,-,TROPICAL DEPRESSION
15,15.30,140.80,08/02/12Z,30,-,TROPICAL DEPRESSION
16,15.40,140.20,08/02/18Z,35,-,TROPICAL STORM
17,15.40,139.50,08/03/00Z,40,-,TROPICAL STORM
18,15.30,138.80,08/03/06Z,45,-,TROPICAL STORM
19,15.20,138.00,08/03/12Z,55,-,TROPICAL STORM
20,15.10,137.10,08/03/18Z,65,-,TYPHOON-1
21,15.00,136.20,08/04/00Z,75,-,TYPHOON-1
22,15.00,135.20,08/04/06Z,85,-,TYPHOON-2
23,15.00,134.20,08/04/12Z,95,-,TYPHOON-2
24,15.10,133.20,08/04/18Z,105,-,TYPHOON-3
25,15.30,132.10,08/05/00Z,115,-,TYPHOON-4
26,15.70,130.90,08/05/06Z,125,-,TYPHOON-4
27,16.20,129.70,08/05/12Z,130,-,TYPHOON-4
33,21.00,123.90,08/07/00Z,130,-,TYPHOON-4
34,22.20,123.40,08/07/06Z,125,-,TYPHOON-4
35,23.30,122.90,08/07/12Z,125,-,TYPHOON-4
36,24.40,122.40,08/07/18Z,125,-,TYPHOON-4
37,25.50,122.10,08/08/00Z,115,-,TYPHOON-4
38,26.50,121.80,08/08/06Z,100,-,TYPHOON-3
39,27.50,122.00,08/08/12Z,85,-,TYPHOON-2
40,28.40,122.40,08/08/18Z,75,-,TYPHOON-1
41,29.20,122.80,08/09/00Z,65,-,TYPHOON-1
42,30.00,123.20,08/09/06Z,65,-,TYPHOON-1
43,30.90,123.50,08/09/12Z,65,-,TYPHOON-1
44,31.70,123.70,08/09/18Z,65,-,TYPHOON-1
45,32.50,123.80,08/10/00Z,60,-,TROPICAL STORM
46,33.20,123.90,08/10/06Z,55,-,TROPICAL STORM
47,33.70,124.10,08/10/12Z,50,-,TROPICAL STORM
48,34.00,124.60,08/10/18Z,50,-,TROPICAL STORM
49,34.20,125.00,08/11/00Z,45,-,TROPICAL STORM
50,34.30,125.30,08/11/06Z,45,-,TROPICAL STORM
51,34.30,125.50,08/11/12Z,40,-,TROPICAL STORM
52,34.20,125.30,08/11/18Z,40,-,TROPICAL STORM
53,34.00,124.60,08/12/00Z,35,-,TROPICAL STORM
54,33.50,123.50,08/12/06Z,35,-,TROPICAL STORM
55,32.90,122.30,08/12/12Z,30,-,TROPICAL DEPRESSION
56,32.30,121.10,08/12/18Z,30,-,TROPICAL DEPRESSION
57,31.70,119.90,08/13/00Z,25,-,TROPICAL DEPRESSION
58,31.10,118.80,08/13/06Z,15,-,TROPICAL DEPRESSION
