ADV,LAT,LON,TIME,WIND,PR,STAT
1,30.30,148.70,08/03/00Z,15,-,TROPICAL DEPRESSION
2,30.10,148.50,08/03/06Z,15,-,TROPICAL DEPRESSION
3,30.00,148.30,08/03/12Z,15,-,TROPICAL DEPRESSION
4,29.80,148.10,08/03/18Z,15,-,TROPICAL DEPRESSION
5,29.70,147.90,08/04/00Z,15,-,TROPICAL DEPRESSION
6,29.50,147.70,08/04/06Z,15,-,TROPICAL DEPRESSION
7,29.30,147.50,08/04/12Z,15,-,TROPICAL DEPRESSION
8,29.10,147.30,08/04/18Z,15,-,TROPICAL DEPRESSION
9,28.90,147.20,08/05/00Z,20,-,TROPICAL DEPRESSION
10,28.70,147.00,08/05/06Z,20,-,TROPICAL DEPRESSION
11,28.50,146.90,08/05/12Z,20,-,TROPICAL DEPRESSION
12,28.30,146.80,08/05/18Z,20,-,TROPICAL DEPRESSION
13,28.00,146.60,08/06/00Z,25,-,TROPICAL DEPRESSION
14,27.40,146.50,08/06/06Z,25,-,TROPICAL DEPRESSION
15,26.80,146.50,08/06/12Z,25,-,TROPICAL DEPRESSION
16,26.30,146.30,08/06/18Z,25,-,TROPICAL DEPRESSION
17,25.90,146.10,08/07/00Z,30,-,TROPICAL DEPRESSION
18,25.60,145.80,08/07/06Z,30,-,TROPICAL DEPRESSION
19,25.40,145.30,08/07/12Z,30,-,TROPICAL DEPRESSION
20,25.20,144.80,08/07/18Z,30,-,TROPICAL DEPRESSION
21,25.10,144.30,08/08/00Z,35,-,TROPICAL STORM
22,25.00,143.60,08/08/06Z,35,-,TROPICAL STORM
23,24.90,142.90,08/08/12Z,40,-,TROPICAL STORM
24,24.80,142.20,08/08/18Z,45,-,TROPICAL STORM
25,24.60,141.50,08/09/00Z,50,-,TROPICAL STORM
26,24.40,140.70,08/09/06Z,50,-,TROPICAL STORM
27,24.10,139.90,08/09/12Z,55,-,TROPICAL STORM
28,23.90,139.20,08/09/18Z,55,-,TROPICAL STORM
29,23.50,138.70,08/10/00Z,60,-,TROPICAL STORM
30,23.10,138.70,08/10/06Z,60,-,TROPICAL STORM
31,23.00,138.90,08/10/12Z,65,-,TYPHOON-1
32,23.40,139.00,08/10/18Z,65,-,TYPHOON-1
33,24.10,138.90,08/11/00Z,70,-,TYPHOON-1
34,24.90,138.30,08/11/06Z,70,-,TYPHOON-1
35,25.70,137.50,08/11/12Z,75,-,TYPHOON-1
36,26.50,136.50,08/11/18Z,75,-,TYPHOON-1
37,27.30,135.30,08/12/00Z,75,-,TYPHOON-1
38,28.00,134.10,08/12/06Z,75,-,TYPHOON-1
39,28.70,132.80,08/12/12Z,80,-,TYPHOON-1
40,29.40,131.40,08/12/18Z,80,-,TYPHOON-1
41,30.00,130.00,08/13/00Z,80,-,TYPHOON-1
42,30.70,128.60,08/13/06Z,80,-,TYPHOON-1
43,31.20,127.20,08/13/12Z,75,-,TYPHOON-1
44,31.70,125.80,08/13/18Z,75,-,TYPHOON-1
45,32.00,124.50,08/14/00Z,70,-,TYPHOON-1
46,32.30,123.40,08/14/06Z,70,-,TYPHOON-1
47,32.90,122.60,08/14/12Z,65,-,TYPHOON-1
48,33.50,122.10,08/14/18Z,65,-,TYPHOON-1
49,34.30,121.90,08/15/00Z,65,-,TYPHOON-1
50,35.30,122.00,08/15/06Z,60,-,TROPICAL STORM
51,36.50,122.10,08/15/12Z,60,-,TROPICAL STORM
52,37.90,122.30,08/15/18Z,55,-,TROPICAL STORM
53,39.50,122.60,08/16/00Z,45,-,TROPICAL STORM
54,41.40,123.20,08/16/06Z,35,-,TROPICAL STORM
55,43.50,124.70,08/16/12Z,25,-,TROPICAL DEPRESSION
