ADV,LAT,LON,TIME,WIND,PR,STAT
1,7.00,150.50,09/01/00Z,15,-,TROPICAL DEPRESSION
2,7.90,149.80,09/01/06Z,15,-,TROPICAL DEPRESSION
3,8.70,149.10,09/01/12Z,15,-,TROPICAL DEPRESSION
4,9.40,148.30,09/01/18Z,15,-,TROPICAL DEPRESSION
5,10.00,147.50,09/02/00Z,15,-,TROPICAL DEPRESSION
6,10.30,146.50,09/02/06Z,15,-,TROPICAL DEPRESSION
7,10.60,145.50,09/02/12Z,15,-,TROPICAL DEPRESSION
8,11.00,144.70,09/02/18Z,15,-,TROPICAL DEPRESSION
9,11.50,143.90,09/03/00Z,15,-,TROPICAL DEPRESSION
10,12.20,143.20,09/03/06Z,15,-,TROPICAL DEPRESSION
11,12.90,142.50,09/03/12Z,15,-,TROPICAL DEPRESSION
12,13.90,142.00,09/03/18Z,15,-,TROPICAL DEPRESSION
13,15.00,141.60,09/04/00Z,20,-,TROPICAL DEPRESSION
14,16.10,141.50,09/04/06Z,20,-,TROPICAL DEPRESSION
15,17.10,141.40,09/04/12Z,20,-,TROPICAL DEPRESSION
16,18.10,141.30,09/04/18Z,25,-,TROPICAL DEPRESSION
17,19.10,141.20,09/05/00Z,25,-,TROPICAL DEPRESSION
18,20.10,141.10,09/05/06Z,30,-,TROPICAL DEPRESSION
19,21.00,141.00,09/05/12Z,30,-,TROPICAL DEPRESSION
20,21.90,140.90,09/05/18Z,35,-,TROPICAL STORM
21,22.70,140.80,09/06/00Z,35,-,TROPICAL STORM
22,23.40,140.60,09/06/06Z,40,-,TROPICAL STORM
23,24.00,140.40,09/06/12Z,40,-,TROPICAL STORM
24,24.40,140.30,09/06/18Z,45,-,TROPICAL STORM
25,24.70,140.10,09/07/00Z,45,-,TROPICAL STORM
26,25.10,140.00,09/07/06Z,45,-,TROPICAL STORM
27,25.50,139.80,09/07/12Z,50,-,TROPICAL STORM
28,25.90,139.60,09/07/18Z,50,-,TROPICAL STORM
29,26.30,139.50,09/08/00Z,50,-,TROPICAL STORM
30,26.80,139.50,09/08/06Z,55,-,TROPICAL STORM
31,27.30,139.50,09/08/12Z,55,-,TROPICAL STORM
32,27.70,139.60,09/08/18Z,60,-,TROPICAL STORM
33,28.10,139.70,09/09/00Z,65,-,TYPHOON-1
34,28.50,139.90,09/09/06Z,70,-,TYPHOON-1
35,28.90,140.00,09/09/12Z,75,-,TYPHOON-1
36,29.40,139.80,09/09/18Z,75,-,TYPHOON-1
37,29.90,139.50,09/10/00Z,80,-,TYPHOON-1
38,30.50,139.20,09/10/06Z,85,-,TYPHOON-2
39,31.10,139.40,09/10/12Z,85,-,TYPHOON-2
40,31.80,140.00,09/10/18Z,85,-,TYPHOON-2
41,32.70,141.00,09/11/00Z,85,-,TYPHOON-2
42,33.70,142.10,09/11/06Z,80,-,TYPHOON-1
43,35.20,143.60,09/11/12Z,80,-,TYPHOON-1
44,37.10,145.50,09/11/18Z,75,-,TYPHOON-1
45,39.40,148.00,09/12/00Z,65,-,TYPHOON-1
46,42.30,151.70,09/12/06Z,55,-,TROPICAL STORM
47,45.50,156.50,09/12/12Z,45,-,TROPICAL STORM
48,48.00,162.50,09/12/18Z,40,-,TROPICAL STORM
