ADV,LAT,LON,TIME,WIND,PR,STAT
1,13.00,141.70,07/20/00Z,25,-,TROPICAL DEPRESSION
2,13.70,140.90,07/20/06Z,30,-,TROPICAL DEPRESSION
3,14.30,140.20,07/20/12Z,30,-,TROPICAL DEPRESSION
4,14.80,139.40,07/20/18Z,35,-,TROPICAL STORM
5,15.20,138.50,07/21/00Z,45,-,TROPICAL STORM
6,15.40,137.60,07/21/06Z,60,-,TROPICAL STORM
7,15.70,136.80,07/21/12Z,70,-,TYPHOON-1
8,15.90,136.00,07/21/18Z,75,-,TYPHOON-1
9,16.20,135.30,07/22/00Z,80,-,TYPHOON-1
10,16.50,134.80,07/22/06Z,85,-,TYPHOON-2
11,16.80,134.20,07/22/12Z,90,-,TYPHOON-2
12,17.20,133.50,07/22/18Z,95,-,TYPHOON-2
13,17.60,132.80,07/23/00Z,105,-,TYPHOON-3
14,18.00,131.90,07/23/06Z,120,-,TYPHOON-4
21,21.10,124.60,07/25/00Z,130,-,TYPHOON-4
23,22.40,122.20,07/25/12Z,120,-,TYPHOON-4
24,22.90,121.00,07/25/18Z,90,-,TYPHOON-2
25,23.50,119.70,07/26/00Z,60,-,TROPICAL STORM
26,24.20,118.40,07/26/06Z,50,-,TROPICAL STORM
27,25.20,117.20,07/26/12Z,35,-,TROPICAL STORM
