ADV,LAT,LON,TIME,WIND,PR,STAT
1,12.60,145.90,08/04/00Z,25,-,TROPICAL DEPRESSION
2,13.40,146.50,08/04/06Z,30,-,TROPICAL DEPRESSION
3,14.20,146.10,08/04/12Z,30,-,TROPICAL DEPRESSION
4,14.80,145.50,08/04/18Z,30,-,TROPICAL DEPRESSION
5,15.60,144.80,08/05/00Z,30,-,TROPICAL DEPRESSION
6,16.20,143.80,08/05/06Z,30,-,TROPICAL DEPRESSION
7,16.20,142.30,08/05/12Z,30,-,TROPICAL DEPRESSION
8,16.10,141.00,08/05/18Z,30,-,TROPICAL DEPRESSION
9,16.30,139.50,08/06/00Z,30,-,TROPICAL DEPRESSION
10,17.20,138.20,08/06/06Z,25,-,TROPICAL DEPRESSION
11,17.80,137.40,08/06/12Z,25,-,TROPICAL DEPRESSION
12,18.50,136.60,08/06/18Z,25,-,TROPICAL DEPRESSION
13,19.40,135.90,08/07/00Z,25,-,TROPICAL DEPRESSION
14,20.20,135.00,08/07/06Z,25,-,TROPICAL DEPRESSION
15,20.90,134.30,08/07/12Z,25,-,TROPICAL DEPRESSION
16,21.60,133.30,08/07/18Z,25,-,TROPICAL DEPRESSION
17,22.30,132.00,08/08/00Z,25,-,TROPICAL DEPRESSION
18,24.60,131.60,08/08/06Z,40,-,TROPICAL STORM
19,25.60,130.00,08/08/12Z,40,-,TROPICAL STORM
20,26.60,128.40,08/08/18Z,40,-,TROPICAL STORM
21,27.80,126.80,08/09/00Z,40,-,TROPICAL STORM
22,28.80,125.70,08/09/06Z,40,-,TROPICAL STORM
23,29.80,124.70,08/09/12Z,40,-,TROPICAL STORM
24,31.20,123.80,08/09/18Z,40,-,TROPICAL STORM
25,33.00,123.30,08/10/00Z,40,-,TROPICAL STORM
