ADV,LAT,LON,TIME,WIND,PR,STAT
1,9.70,159.20,08/19/06Z,20,-,TROPICAL DEPRESSION
2,10.00,157.60,08/19/12Z,20,-,TROPICAL DEPRESSION
3,10.20,155.90,08/19/18Z,20,-,TROPICAL DEPRESSION
4,10.20,154.30,08/20/00Z,25,-,TROPICAL DEPRESSION
5,10.50,152.70,08/20/06Z,25,-,TROPICAL DEPRESSION
6,10.80,151.60,08/20/12Z,25,-,TROPICAL DEPRESSION
7,11.50,150.70,08/20/18Z,25,-,TROPICAL DEPRESSION
8,12.20,149.90,08/21/00Z,25,-,TROPICAL DEPRESSION
9,12.20,149.00,08/21/06Z,30,-,TROPICAL DEPRESSION
10,11.80,148.00,08/21/12Z,30,-,TROPICAL DEPRESSION
11,11.30,147.00,08/21/18Z,35,-,TROPICAL STORM
12,11.10,145.70,08/22/00Z,40,-,TROPICAL STORM
13,11.10,144.20,08/22/06Z,40,-,TROPICAL STORM
14,11.10,142.60,08/22/12Z,40,-,TROPICAL STORM
15,11.30,141.20,08/22/18Z,45,-,TROPICAL STORM
16,11.40,140.30,08/23/00Z,45,-,TROPICAL STORM
17,11.60,139.70,08/23/06Z,45,-,TROPICAL STORM
18,11.80,139.00,08/23/12Z,50,-,TROPICAL STORM
19,12.20,138.20,08/23/18Z,55,-,TROPICAL STORM
20,12.80,137.10,08/24/00Z,60,-,TROPICAL STORM
21,13.50,135.90,08/24/06Z,65,-,TYPHOON-1
22,14.00,134.80,08/24/12Z,70,-,TYPHOON-1
23,14.60,133.70,08/24/18Z,75,-,TYPHOON-1
24,15.20,132.80,08/25/00Z,85,-,TYPHOON-2
25,15.90,131.80,08/25/06Z,100,-,TYPHOON-3
26,16.70,131.10,08/25/12Z,110,-,TYPHOON-3
27,17.30,130.60,08/25/18Z,120,-,TYPHOON-4
28,17.90,130.20,08/26/00Z,130,-,TYPHOON-4
29,18.50,130.00,08/26/06Z,125,-,TYPHOON-4
30,19.00,129.80,08/26/12Z,120,-,TYPHOON-4
31,19.50,129.50,08/26/18Z,115,-,TYPHOON-4
32,19.90,129.00,08/27/00Z,115,-,TYPHOON-4
33,20.10,128.60,08/27/06Z,115,-,TYPHOON-4
34,20.40,128.20,08/27/12Z,115,-,TYPHOON-4
35,20.60,127.80,08/27/18Z,115,-,TYPHOON-4
36,21.00,127.40,08/28/00Z,110,-,TYPHOON-3
37,21.30,127.00,08/28/06Z,110,-,TYPHOON-3
38,21.60,126.80,08/28/12Z,105,-,TYPHOON-3
39,22.20,126.50,08/28/18Z,95,-,TYPHOON-2
40,23.00,126.30,08/29/00Z,90,-,TYPHOON-2
41,24.10,126.20,08/29/06Z,90,-,TYPHOON-2
42,25.20,126.00,08/29/12Z,85,-,TYPHOON-2
43,26.60,126.00,08/29/18Z,85,-,TYPHOON-2
44,28.10,126.20,08/30/00Z,85,-,TYPHOON-2
45,30.00,126.60,08/30/06Z,85,-,TYPHOON-2
46,31.80,127.00,08/30/12Z,85,-,TYPHOON-2
47,34.00,128.70,08/30/18Z,75,-,TYPHOON-1
48,36.80,130.90,08/31/00Z,65,-,TYPHOON-1
49,39.60,133.00,08/31/06Z,55,-,TROPICAL STORM
