ADV,LAT,LON,TIME,WIND,PR,STAT
1,7.00,173.00,08/20/06Z,15,-,TROPICAL DEPRESSION
2,7.60,170.70,08/20/12Z,15,-,TROPICAL DEPRESSION
3,8.20,168.50,08/20/18Z,15,-,TROPICAL DEPRESSION
4,8.50,167.00,08/21/00Z,20,-,TROPICAL DEPRESSION
5,8.70,165.20,08/21/06Z,20,-,TROPICAL DEPRESSION
6,8.80,163.60,08/21/12Z,20,-,TROPICAL DEPRESSION
7,9.20,162.20,08/21/18Z,25,-,TROPICAL DEPRESSION
8,9.80,160.80,08/22/00Z,25,-,TROPICAL DEPRESSION
9,10.30,159.70,08/22/06Z,25,-,TROPICAL DEPRESSION
10,10.80,158.70,08/22/12Z,30,-,TROPICAL DEPRESSION
11,11.30,157.70,08/22/18Z,30,-,TROPICAL DEPRESSION
12,12.20,157.10,08/23/00Z,30,-,TROPICAL DEPRESSION
13,12.90,156.70,08/23/06Z,25,-,TROPICAL DEPRESSION
14,13.30,156.40,08/23/12Z,25,-,TROPICAL DEPRESSION
15,13.60,156.20,08/23/18Z,20,-,TROPICAL DEPRESSION
16,13.90,155.90,08/24/00Z,20,-,TROPICAL DEPRESSION
17,14.10,155.40,08/24/06Z,25,-,TROPICAL DEPRESSION
18,14.20,154.70,08/24/12Z,25,-,TROPICAL DEPRESSION
19,14.30,153.80,08/24/18Z,25,-,TROPICAL DEPRESSION
20,14.70,152.80,08/25/00Z,25,-,TROPICAL DEPRESSION
21,15.10,151.60,08/25/06Z,25,-,TROPICAL DEPRESSION
22,15.30,150.50,08/25/12Z,25,-,TROPICAL DEPRESSION
23,15.00,149.60,08/25/18Z,25,-,TROPICAL DEPRESSION
24,14.80,150.30,08/26/00Z,25,-,TROPICAL DEPRESSION
25,15.60,150.70,08/26/06Z,30,-,TROPICAL DEPRESSION
26,16.00,149.90,08/26/12Z,30,-,TROPICAL DEPRESSION
27,16.10,149.10,08/26/18Z,35,-,TROPICAL STORM
28,16.40,148.40,08/27/00Z,35,-,TROPICAL STORM
29,17.20,147.70,08/27/06Z,30,-,TROPICAL DEPRESSION
30,17.80,146.80,08/27/12Z,30,-,TROPICAL DEPRESSION
31,18.20,145.90,08/27/18Z,30,-,TROPICAL DEPRESSION
32,18.40,145.20,08/28/00Z,25,-,TROPICAL DEPRESSION
33,18.60,144.80,08/28/06Z,25,-,TROPICAL DEPRESSION
34,18.60,144.40,08/28/12Z,25,-,TROPICAL DEPRESSION
35,18.60,144.00,08/28/18Z,20,-,TROPICAL DEPRESSION
