ADV,LAT,LON,TIME,WIND,PR,STAT
9,4.30,178.90,07/20/12Z,20,-,TROPICAL DEPRESSION
10,4.40,177.10,07/20/18Z,25,-,TROPICAL DEPRESSION
11,5.20,175.60,07/21/00Z,30,-,TROPICAL DEPRESSION
12,6.30,174.30,07/21/06Z,35,-,TROPICAL STORM
13,7.50,173.10,07/21/12Z,35,-,TROPICAL STORM
14,8.30,171.70,07/21/18Z,40,-,TROPICAL STORM
15,9.30,170.30,07/22/00Z,45,-,TROPICAL STORM
16,10.10,168.80,07/22/06Z,45,-,TROPICAL STORM
17,10.70,167.50,07/22/12Z,45,-,TROPICAL STORM
18,10.90,165.80,07/22/18Z,45,-,TROPICAL STORM
19,10.80,164.20,07/23/00Z,50,-,TROPICAL STORM
20,10.80,162.40,07/23/06Z,50,-,TROPICAL STORM
21,11.20,160.70,07/23/12Z,55,-,TROPICAL STORM
22,11.60,159.20,07/23/18Z,60,-,TROPICAL STORM
23,12.10,157.60,07/24/00Z,65,-,TYPHOON-1
24,12.80,156.20,07/24/06Z,70,-,TYPHOON-1
25,13.60,154.70,07/24/12Z,75,-,TYPHOON-1
26,14.20,153.10,07/24/18Z,85,-,TYPHOON-2
27,15.00,151.50,07/25/00Z,95,-,TYPHOON-2
28,15.70,150.00,07/25/06Z,105,-,TYPHOON-3
29,16.40,148.40,07/25/12Z,110,-,TYPHOON-3
30,17.10,146.80,07/25/18Z,115,-,TYPHOON-4
31,17.80,145.30,07/26/00Z,120,-,TYPHOON-4
32,18.40,143.70,07/26/06Z,125,-,TYPHOON-4
33,18.90,142.00,07/26/12Z,125,-,TYPHOON-4
34,19.40,140.70,07/26/18Z,120,-,TYPHOON-4
35,20.00,139.30,07/27/00Z,115,-,TYPHOON-4
36,20.60,138.10,07/27/06Z,115,-,TYPHOON-4
37,21.30,136.80,07/27/12Z,120,-,TYPHOON-4
38,22.10,135.70,07/27/18Z,115,-,TYPHOON-4
39,23.00,134.70,07/28/00Z,110,-,TYPHOON-3
40,23.90,133.90,07/28/06Z,110,-,TYPHOON-3
41,24.80,133.20,07/28/12Z,105,-,TYPHOON-3
42,25.70,132.60,07/28/18Z,100,-,TYPHOON-3
43,26.80,132.30,07/29/00Z,95,-,TYPHOON-2
44,27.90,132.10,07/29/06Z,85,-,TYPHOON-2
45,29.40,132.40,07/29/12Z,75,-,TYPHOON-1
46,30.70,133.10,07/29/18Z,65,-,TYPHOON-1
47,31.70,134.30,07/30/00Z,60,-,TROPICAL STORM
48,32.20,135.90,07/30/06Z,55,-,TROPICAL STORM
49,32.20,138.30,07/30/12Z,60,-,TROPICAL STORM
50,32.30,140.80,07/30/18Z,60,-,TROPICAL STORM
51,32.30,143.10,07/31/00Z,55,-,TROPICAL STORM
52,32.50,145.50,07/31/06Z,50,-,TROPICAL STORM
53,32.60,147.80,07/31/12Z,45,-,TROPICAL STORM
54,32.70,150.20,07/31/18Z,45,-,TROPICAL STORM
55,33.60,152.20,08/01/00Z,45,-,TROPICAL STORM
56,35.00,153.60,08/01/06Z,40,-,TROPICAL STORM
57,36.20,154.20,08/01/12Z,30,-,TROPICAL DEPRESSION
