ADV,LAT,LON,TIME,WIND,PR,STAT
1,9.40,149.50,09/03/18Z,20,-,TROPICAL DEPRESSION
2,9.90,148.20,09/04/00Z,20,-,TROPICAL DEPRESSION
3,10.40,146.90,09/04/06Z,25,-,TROPICAL DEPRESSION
4,11.30,145.80,09/04/12Z,25,-,TROPICAL DEPRESSION
5,12.30,145.00,09/04/18Z,25,-,TROPICAL DEPRESSION
6,13.00,144.00,09/05/00Z,30,-,TROPICAL DEPRESSION
7,13.60,142.80,09/05/06Z,35,-,TROPICAL STORM
8,14.30,141.80,09/05/12Z,40,-,TROPICAL STORM
9,14.90,141.00,09/05/18Z,45,-,TROPICAL STORM
10,14.70,140.70,09/06/00Z,50,-,TROPICAL STORM
11,14.50,140.90,09/06/06Z,55,-,TROPICAL STORM
12,14.60,141.30,09/06/12Z,60,-,TROPICAL STORM
13,15.00,141.40,09/06/18Z,65,-,TYPHOON-1
14,15.20,141.40,09/07/00Z,65,-,TYPHOON-1
15,15.30,141.30,09/07/06Z,70,-,TYPHOON-1
16,15.50,141.20,09/07/12Z,70,-,TYPHOON-1
17,15.60,141.00,09/07/18Z,75,-,TYPHOON-1
18,15.70,140.80,09/08/00Z,80,-,TYPHOON-1
19,15.80,140.70,09/08/06Z,85,-,TYPHOON-2
20,16.10,140.30,09/08/12Z,90,-,TYPHOON-2
21,16.40,139.70,09/08/18Z,95,-,TYPHOON-2
22,16.40,139.00,09/09/00Z,100,-,TYPHOON-3
23,16.50,138.50,09/09/06Z,110,-,TYPHOON-3
24,16.70,138.10,09/09/12Z,115,-,TYPHOON-4
25,16.90,137.80,09/09/18Z,120,-,TYPHOON-4
26,17.00,137.50,09/10/00Z,125,-,TYPHOON-4
27,17.20,137.20,09/10/06Z,125,-,TYPHOON-4
28,17.30,137.10,09/10/12Z,120,-,TYPHOON-4
29,17.50,137.00,09/10/18Z,115,-,TYPHOON-4
30,17.70,137.00,09/11/00Z,110,-,TYPHOON-3
31,17.90,137.10,09/11/06Z,105,-,TYPHOON-3
32,18.30,137.30,09/11/12Z,100,-,TYPHOON-3
33,18.60,137.60,09/11/18Z,95,-,TYPHOON-2
34,19.00,137.90,09/12/00Z,90,-,TYPHOON-2
35,19.40,138.30,09/12/06Z,85,-,TYPHOON-2
36,19.80,138.60,09/12/12Z,80,-,TYPHOON-1
37,20.20,138.90,09/12/18Z,75,-,TYPHOON-1
38,20.80,139.20,09/13/00Z,70,-,TYPHOON-1
39,21.30,139.40,09/13/06Z,65,-,TYPHOON-1
40,22.00,139.60,09/13/12Z,65,-,TYPHOON-1
41,22.60,139.80,09/13/18Z,60,-,TROPICAL STORM
42,23.30,139.90,09/14/00Z,60,-,TROPICAL STORM
43,24.00,140.10,09/14/06Z,55,-,TROPICAL STORM
44,24.80,140.20,09/14/12Z,55,-,TROPICAL STORM
45,25.60,140.20,09/14/18Z,55,-,TROPICAL STORM
46,26.60,140.20,09/15/00Z,50,-,TROPICAL STORM
47,27.60,140.10,09/15/06Z,50,-,TROPICAL STORM
48,28.60,139.90,09/15/12Z,50,-,TROPICAL STORM
49,29.60,140.00,09/15/18Z,50,-,TROPICAL STORM
50,30.40,140.30,09/16/00Z,45,-,TROPICAL STORM
51,31.10,140.70,09/16/06Z,45,-,TROPICAL STORM
52,31.90,141.40,09/16/12Z,45,-,TROPICAL STORM
53,32.60,142.30,09/16/18Z,40,-,TROPICAL STORM
54,33.40,143.00,09/17/00Z,30,-,TROPICAL DEPRESSION
55,33.70,143.90,09/17/06Z,25,-,TROPICAL DEPRESSION
56,34.50,144.70,09/17/12Z,20,-,TROPICAL DEPRESSION
