ADV,LAT,LON,TIME,WIND,PR,STAT
1,9.20,145.90,07/15/06Z,25,-,TROPICAL DEPRESSION
2,10.30,144.60,07/15/12Z,25,-,TROPICAL DEPRESSION
3,11.00,143.30,07/15/18Z,25,-,TROPICAL DEPRESSION
4,11.30,142.00,07/16/00Z,25,-,TROPICAL DEPRESSION
5,11.60,140.60,07/16/06Z,25,-,TROPICAL DEPRESSION
6,11.90,139.20,07/16/12Z,30,-,TROPICAL DEPRESSION
7,12.10,137.50,07/16/18Z,30,-,TROPICAL DEPRESSION
8,12.20,135.30,07/17/00Z,30,-,TROPICAL DEPRESSION
9,12.20,133.10,07/17/06Z,35,-,TROPICAL STORM
10,12.30,131.00,07/17/12Z,35,-,TROPICAL STORM
11,12.70,129.70,07/17/18Z,35,-,TROPICAL STORM
12,13.10,128.90,07/18/00Z,35,-,TROPICAL STORM
13,13.60,128.50,07/18/06Z,40,-,TROPICAL STORM
14,14.10,128.10,07/18/12Z,45,-,TROPICAL STORM
15,15.00,127.50,07/18/18Z,50,-,TROPICAL STORM
16,15.90,126.70,07/19/00Z,55,-,TROPICAL STORM
17,16.90,125.90,07/19/06Z,60,-,TROPICAL STORM
18,18.00,125.30,07/19/12Z,65,-,TYPHOON-1
19,18.70,124.70,07/19/18Z,65,-,TYPHOON-1
20,19.30,124.20,07/20/00Z,65,-,TYPHOON-1
21,20.10,123.50,07/20/06Z,60,-,TROPICAL STORM
22,21.10,123.00,07/20/12Z,55,-,TROPICAL STORM
23,22.00,122.50,07/20/18Z,55,-,TROPICAL STORM
24,23.10,122.20,07/21/00Z,50,-,TROPICAL STORM
25,24.60,121.80,07/21/06Z,45,-,TROPICAL STORM
26,26.00,121.60,07/21/12Z,35,-,TROPICAL STORM
27,27.30,121.60,07/21/18Z,30,-,TROPICAL DEPRESSION
28,28.60,121.90,07/22/00Z,25,-,TROPICAL DEPRESSION
