ADV,LAT,LON,TIME,WIND,PR,STAT
1,23.80,129.20,09/03/00Z,20,-,TROPICAL DEPRESSION
2,23.90,129.70,09/03/06Z,20,-,TROPICAL DEPRESSION
3,24.10,130.10,09/03/12Z,25,-,TROPICAL DEPRESSION
4,24.20,130.50,09/03/18Z,25,-,TROPICAL DEPRESSION
5,24.40,130.80,09/04/00Z,25,-,TROPICAL DEPRESSION
6,24.80,130.90,09/04/06Z,30,-,TROPICAL DEPRESSION
7,25.20,131.10,09/04/12Z,35,-,TROPICAL STORM
8,25.50,131.10,09/04/18Z,45,-,TROPICAL STORM
9,25.80,131.10,09/05/00Z,50,-,TROPICAL STORM
10,26.20,130.80,09/05/06Z,50,-,TROPICAL STORM
11,26.40,130.70,09/05/12Z,55,-,TROPICAL STORM
12,26.70,130.20,09/05/18Z,55,-,TROPICAL STORM
13,26.90,129.80,09/06/00Z,60,-,TROPICAL STORM
14,27.10,129.20,09/06/06Z,65,-,TYPHOON-1
15,27.40,128.50,09/06/12Z,65,-,TYPHOON-1
16,27.70,128.00,09/06/18Z,70,-,TYPHOON-1
17,28.10,127.80,09/07/00Z,75,-,TYPHOON-1
18,28.50,127.60,09/07/06Z,75,-,TYPHOON-1
19,28.90,127.50,09/07/12Z,75,-,TYPHOON-1
20,29.20,127.60,09/07/18Z,70,-,TYPHOON-1
21,29.80,128.10,09/08/00Z,65,-,TYPHOON-1
22,30.60,129.10,09/08/06Z,65,-,TYPHOON-1
23,31.50,130.30,09/08/12Z,60,-,TROPICAL STORM
24,32.60,132.20,09/08/18Z,45,-,TROPICAL STORM
25,33.70,134.50,09/09/00Z,25,-,TROPICAL DEPRESSION
26,35.20,137.20,09/09/06Z,20,-,TROPICAL DEPRESSION
27,38.00,140.00,09/09/12Z,15,-,TROPICAL DEPRESSION
28,40.00,142.50,09/09/18Z,20,-,TROPICAL DEPRESSION
29,42.00,146.00,09/10/00Z,20,-,TROPICAL DEPRESSION
30,43.00,147.50,09/10/06Z,25,-,TROPICAL DEPRESSION
31,44.00,149.00,09/10/12Z,25,-,TROPICAL DEPRESSION
32,44.00,151.00,09/10/18Z,25,-,TROPICAL DEPRESSION
33,44.00,153.00,09/11/00Z,25,-,TROPICAL DEPRESSION
