ADV,LAT,LON,TIME,WIND,PR,STAT
1,22.60,155.30,09/24/00Z,25,-,TROPICAL DEPRESSION
2,22.70,155.00,09/24/06Z,25,-,TROPICAL DEPRESSION
3,22.80,154.80,09/24/12Z,30,-,TROPICAL DEPRESSION
4,23.00,154.50,09/24/18Z,30,-,TROPICAL DEPRESSION
5,23.30,154.30,09/25/00Z,35,-,TROPICAL STORM
6,23.50,154.00,09/25/06Z,35,-,TROPICAL STORM
7,23.80,153.60,09/25/12Z,40,-,TROPICAL STORM
8,24.10,153.20,09/25/18Z,45,-,TROPICAL STORM
9,24.40,152.40,09/26/00Z,50,-,TROPICAL STORM
10,24.50,152.20,09/26/06Z,55,-,TROPICAL STORM
11,24.50,152.00,09/26/12Z,60,-,TROPICAL STORM
12,24.70,151.50,09/26/18Z,60,-,TROPICAL STORM
13,24.90,151.00,09/27/00Z,60,-,TROPICAL STORM
14,25.20,150.60,09/27/06Z,65,-,TYPHOON-1
15,25.70,150.30,09/27/12Z,65,-,TYPHOON-1
16,26.20,150.30,09/27/18Z,70,-,TYPHOON-1
17,26.70,150.30,09/28/00Z,70,-,TYPHOON-1
18,27.20,150.30,09/28/06Z,75,-,TYPHOON-1
19,28.00,150.30,09/28/12Z,75,-,TYPHOON-1
20,28.80,150.60,09/28/18Z,75,-,TYPHOON-1
21,29.40,151.50,09/29/00Z,75,-,TYPHOON-1
22,29.70,152.60,09/29/06Z,75,-,TYPHOON-1
23,29.90,153.60,09/29/12Z,80,-,TYPHOON-1
24,30.10,154.50,09/29/18Z,85,-,TYPHOON-2
25,30.60,155.90,09/30/00Z,95,-,TYPHOON-2
26,31.30,157.60,09/30/06Z,105,-,TYPHOON-3
27,32.30,159.70,09/30/12Z,105,-,TYPHOON-3
28,33.40,161.80,09/30/18Z,100,-,TYPHOON-3
29,34.80,163.80,10/01/00Z,100,-,TYPHOON-3
30,36.90,165.60,10/01/06Z,95,-,TYPHOON-2
31,39.00,168.00,10/01/12Z,85,-,TYPHOON-2
32,41.00,171.00,10/01/18Z,70,-,TYPHOON-1
33,43.00,173.00,10/02/00Z,60,-,TROPICAL STORM
