ADV,LAT,LON,TIME,WIND,PR,STAT
1,6.60,142.00,11/02/00Z,30,-,TROPICAL DEPRESSION
2,6.80,141.90,11/02/06Z,30,-,TROPICAL DEPRESSION
3,7.00,141.70,11/02/12Z,30,-,TROPICAL DEPRESSION
4,7.20,141.50,11/02/18Z,30,-,TROPICAL DEPRESSION
5,7.30,141.30,11/03/00Z,35,-,TROPICAL STORM
6,7.50,140.60,11/03/06Z,45,-,TROPICAL STORM
7,7.90,139.70,11/03/12Z,50,-,TROPICAL STORM
8,9.00,138.70,11/03/18Z,55,-,TROPICAL STORM
9,10.30,137.90,11/04/00Z,60,-,TROPICAL STORM
10,11.80,136.80,11/04/06Z,65,-,TYPHOON-1
11,13.50,135.40,11/04/12Z,70,-,TYPHOON-1
12,14.70,133.60,11/04/18Z,85,-,TYPHOON-2
13,15.60,131.40,11/05/00Z,100,-,TYPHOON-3
14,16.00,130.00,11/05/06Z,95,-,TYPHOON-2
15,15.90,128.50,11/05/12Z,85,-,TYPHOON-2
16,15.70,127.40,11/05/18Z,85,-,TYPHOON-2
17,15.90,126.70,11/06/00Z,90,-,TYPHOON-2
18,16.50,125.90,11/06/06Z,100,-,TYPHOON-3
19,17.00,124.60,11/06/12Z,110,-,TYPHOON-3
20,17.50,123.20,11/06/18Z,120,-,TYPHOON-4
21,17.90,121.50,11/07/00Z,95,-,TYPHOON-2
22,18.10,119.80,11/07/06Z,80,-,TYPHOON-1
23,18.40,118.90,11/07/12Z,75,-,TYPHOON-1
24,19.10,118.30,11/07/18Z,70,-,TYPHOON-1
25,19.90,117.80,11/08/00Z,60,-,TROPICAL STORM
26,20.70,117.40,11/08/06Z,55,-,TROPICAL STORM
27,21.50,117.20,11/08/12Z,50,-,TROPICAL STORM
28,21.90,117.00,11/08/18Z,40,-,TROPICAL STORM
29,22.20,116.80,11/09/00Z,35,-,TROPICAL STORM
30,22.30,116.40,11/09/06Z,30,-,TROPICAL DEPRESSION
31,22.20,116.10,11/09/12Z,30,-,TROPICAL DEPRESSION
32,21.90,115.90,11/09/18Z,25,-,TROPICAL DEPRESSION
33,21.50,115.50,11/10/00Z,20,-,TROPICAL DEPRESSION
